Date,Energy_res1,Energy_res2,Energy_res3,Energy_res4,Energy_res5,Energy_res6,Energy_res7,Energy_res8,Energy_res9,Energy_res10,Day of Week,AirTemp_C,GlobalSolarRad_W/m2,PrecipitableWater_kg/m2,RelativeHumidity,SnowDepth_LWE_cm,SurfacePressure_hPa,WindDirection10m,WindSpeed10m_m/s,Hour
2015-03-29 20:00:00,,5.84,1.51,1.25,0.77,1.02,1.88,0.77,0.99,3.38,6.0,7.4,233.0,17.8,95.6,0.0,967.3,165.0,3.9,20
2016-09-17 16:00:00,1.26,6.78,0.46,0.27,1.52,0.57,0.97,0.34,0.6,0.64,5.0,11.1,111.0,27.3,98.4,0.0,955.6,159.0,3.3,16
