Date,Energy_res1,Energy_res2,Energy_res3,Energy_res4,Energy_res5,Energy_res6,Energy_res7,Energy_res8,Energy_res9,Energy_res10,Day of Week,AirTemp_C,GlobalSolarRad_W/m2,PrecipitableWater_kg/m2,RelativeHumidity,SnowDepth_LWE_cm,SurfacePressure_hPa,WindDirection10m,WindSpeed10m_m/s,Hour
2017-03-15 14:00:00,0.57,0.74,0.24,0.25,2.88,0.63,0.14,0.3,1.32,1.29,2.0,3.8,5.0,12.4,97.7,8.7,956.4,83.0,0.8,14
2017-03-15 15:00:00,0.77,0.72,0.3,0.3,2.07,0.5,0.2,0.27,0.61,1.14,2.0,3.8,73.0,12.3,96.9,8.7,956.1,83.0,1.3,15
2017-03-15 16:00:00,1.03,0.77,0.28,0.47,2.59,0.38,0.19,0.33,0.52,1.5,2.0,4.5,182.0,12.5,94.2,8.7,955.8,88.0,1.5,16
2017-03-16 17:00:00,1.19,0.83,0.31,0.85,3.26,0.27,0.38,0.34,2.51,1.21,3.0,2.2,212.0,8.1,92.4,8.1,966.4,166.0,2.9,17
2017-03-16 18:00:00,0.44,0.88,1.55,0.9,3.92,0.51,0.45,0.59,2.51,1.29,3.0,2.6,221.0,8.2,90.8,8.1,966.7,164.0,3.1,18
2017-03-16 19:00:00,0.84,1.21,1.55,0.64,1.71,0.5,0.42,0.92,1.2,1.34,3.0,2.9,318.0,8.3,89.3,8.0,966.9,165.0,3.1,19
2017-03-17 11:00:00,0.58,4.32,0.92,0.16,2.24,0.35,0.15,0.22,1.18,1.11,4.0,2.4,0.0,8.4,90.4,7.9,964.7,113.0,2.5,11
2017-03-17 12:00:00,0.3,2.26,0.94,0.16,2.01,0.31,0.22,0.29,0.46,1.0,4.0,2.3,0.0,8.4,89.7,7.9,964.0,106.0,2.5,12
2017-03-17 14:00:00,0.48,3.4,0.4,0.16,1.97,0.76,0.22,0.27,1.2,1.13,4.0,1.5,10.0,8.8,91.7,7.9,962.6,98.0,2.9,14
2017-03-26 12:00:00,0.51,3.79,0.2,0.32,2.71,0.83,0.53,1.42,1.98,1.9,6.0,2.3,0.0,11.0,85.7,6.4,956.3,89.0,3.5,12
2017-03-26 13:00:00,0.56,4.18,0.18,0.42,3.12,3.16,0.82,1.51,2.19,1.09,6.0,2.3,0.0,11.2,85.6,6.4,955.7,94.0,3.7,13
2017-03-26 15:00:00,0.56,0.8,0.18,0.3,3.42,0.67,1.87,0.57,2.19,0.95,6.0,2.5,49.0,11.7,84.8,6.4,954.5,101.0,4.2,15
2017-03-26 18:00:00,0.74,2.22,0.17,0.73,3.28,1.53,2.0,0.71,1.12,2.35,6.0,3.6,131.0,12.2,80.9,6.3,953.3,106.0,5.1,18
2017-03-26 19:00:00,1.06,2.43,2.79,0.5,2.71,0.76,1.2,0.71,0.57,1.36,6.0,4.0,230.0,12.5,79.8,6.3,952.9,111.0,5.2,19
2017-03-26 20:00:00,0.69,1.83,1.54,0.82,2.57,1.38,1.43,0.37,1.55,1.13,6.0,4.4,378.0,12.8,78.7,6.2,952.4,116.0,5.4,20
2017-03-27 11:00:00,0.6,1.58,0.23,0.18,3.81,0.53,0.16,0.33,0.31,2.1,0.0,3.6,0.0,12.2,94.4,6.2,956.3,132.0,1.9,11
2017-03-30 14:00:00,0.36,0.81,0.17,0.17,2.74,1.3,0.14,0.26,0.4,1.3,3.0,2.8,54.0,9.0,93.0,4.9,962.2,278.0,2.2,14
2017-03-30 15:00:00,0.39,1.52,0.24,0.17,2.75,0.15,0.18,0.38,0.47,0.95,3.0,3.1,211.0,8.9,88.4,4.9,962.9,282.0,2.2,15
2017-04-03 13:00:00,0.36,0.91,0.24,0.35,2.98,0.46,0.15,0.47,0.44,0.73,0.0,-0.1,3.0,6.2,73.3,4.0,969.0,80.0,1.1,13
2017-04-04 09:00:00,0.66,1.38,0.57,0.43,2.59,0.68,0.27,0.65,0.39,1.52,1.0,-0.4,0.0,7.2,82.4,3.3,963.5,71.0,2.8,9
2017-04-04 11:00:00,1.67,0.94,0.51,0.19,2.64,1.73,0.15,0.33,0.56,1.62,1.0,0.7,0.0,8.4,86.6,3.5,962.3,78.0,2.9,11
2017-04-09 10:00:00,2.4,1.97,0.55,0.18,2.02,0.62,0.36,0.26,0.9,1.27,6.0,2.9,0.0,7.9,95.2,0.9,962.7,162.0,2.0,10
2017-04-09 11:00:00,1.59,3.48,0.48,0.55,2.84,0.55,0.2,0.39,0.98,1.43,6.0,2.8,0.0,7.8,93.4,1.0,962.7,157.0,1.9,11
2017-04-09 17:00:00,1.32,2.04,2.53,0.34,2.24,0.55,0.37,1.67,0.68,2.76,6.0,3.5,454.0,7.4,77.9,0.9,963.3,128.0,4.1,17
2017-04-10 10:00:00,0.51,1.68,0.3,0.19,3.02,0.23,0.14,0.38,0.68,1.83,0.0,4.3,0.0,11.3,79.2,0.5,957.7,122.0,3.4,10
2017-04-10 11:00:00,0.34,3.52,0.18,0.16,3.56,0.4,0.18,0.23,0.58,3.44,0.0,4.1,0.0,11.5,85.4,0.5,957.8,125.0,3.2,11
2017-04-10 12:00:00,0.37,1.91,0.19,0.15,2.75,0.56,0.2,0.31,0.44,1.22,0.0,3.9,0.0,11.4,90.2,0.5,958.1,130.0,3.1,12
2017-04-10 13:00:00,0.46,1.25,0.12,0.18,2.23,0.39,0.12,0.34,0.58,1.49,0.0,3.6,2.0,11.1,93.4,0.5,958.5,137.0,2.9,13
2017-04-10 15:00:00,0.44,1.29,0.21,0.18,2.88,0.68,0.18,0.28,0.55,2.03,0.0,3.3,149.0,10.3,97.7,0.5,959.4,148.0,2.8,15
2017-04-10 16:00:00,1.84,1.43,0.49,0.96,3.35,0.68,0.14,0.28,0.75,2.52,0.0,3.5,399.0,9.9,96.6,0.5,959.9,151.0,3.0,16
2017-04-14 15:00:00,0.55,2.03,0.1,0.76,2.9,0.35,1.27,1.2,0.35,0.86,7.0,4.0,197.0,10.3,96.2,0.4,961.9,171.0,2.7,15
2017-04-14 16:00:00,3.21,1.69,0.97,0.49,2.57,0.34,1.18,0.73,2.17,1.05,7.0,4.3,390.0,10.2,95.6,0.4,962.2,174.0,2.7,16
2017-04-15 00:00:00,0.44,0.76,0.44,0.39,1.98,0.27,1.41,0.31,0.55,1.32,5.0,7.3,349.0,9.4,83.9,0.2,964.3,219.0,2.8,0
2017-04-16 17:00:00,0.41,2.73,0.65,0.49,1.95,2.22,1.97,1.99,0.58,0.92,6.0,8.6,643.0,6.5,52.9,0.4,960.7,72.0,4.1,17
2017-04-16 18:00:00,0.47,1.94,1.11,0.43,1.62,2.31,0.93,2.27,0.64,1.91,6.0,10.1,755.0,7.0,46.8,0.4,960.0,78.0,4.1,18
2017-04-18 21:00:00,0.6,1.16,0.95,0.47,2.48,0.56,1.01,0.34,1.8,1.05,1.0,8.3,496.0,11.0,91.3,0.3,959.7,190.0,3.0,21
2017-04-18 22:00:00,0.45,0.83,0.66,0.58,1.68,0.41,0.94,0.27,1.47,0.8,1.0,8.9,491.0,11.1,87.3,0.3,960.0,188.0,2.6,22
2017-04-19 12:00:00,0.49,0.62,0.4,0.17,2.7,0.36,0.22,0.26,0.48,1.17,2.0,6.2,0.0,13.4,90.6,0.5,961.0,101.0,4.4,12
2017-04-19 13:00:00,0.56,2.01,0.45,0.17,2.76,0.44,0.19,0.35,0.43,1.43,2.0,6.0,9.0,13.4,91.1,0.4,960.9,103.0,4.5,13
2017-04-19 14:00:00,0.58,2.09,0.59,0.17,2.33,0.44,0.23,0.34,0.38,1.17,2.0,5.8,46.0,13.4,91.5,0.4,960.8,105.0,4.7,14
2017-04-20 09:00:00,2.1,0.93,1.17,0.18,1.71,0.25,0.39,0.64,0.75,1.83,3.0,6.0,0.0,13.8,97.7,0.2,962.3,165.0,1.6,9
2017-04-20 10:00:00,1.64,1.79,3.14,0.18,3.94,0.59,0.29,0.29,0.57,1.57,3.0,6.1,0.0,13.4,96.3,0.3,962.7,179.0,1.6,10
2017-04-20 14:00:00,0.42,0.63,0.54,0.21,3.21,0.45,0.2,0.29,0.54,1.38,3.0,5.0,83.0,11.9,97.4,0.5,964.4,196.0,1.2,14
2017-04-24 10:00:00,0.54,1.31,1.03,0.17,3.24,0.22,0.17,0.26,0.44,1.06,0.0,5.6,0.0,12.7,96.7,0.3,952.8,157.0,2.0,10
2017-04-24 11:00:00,1.16,0.77,0.78,0.17,1.79,0.22,0.18,0.33,0.44,1.09,0.0,5.6,0.0,12.5,95.7,0.4,952.5,157.0,1.7,11
2017-04-24 12:00:00,0.59,0.76,0.52,0.16,1.79,0.52,0.15,0.18,0.4,1.25,0.0,5.5,0.0,12.3,95.7,0.4,952.3,158.0,1.2,12
2017-04-24 13:00:00,0.39,0.83,0.53,0.16,2.31,0.36,0.17,0.6,0.52,1.45,0.0,5.3,22.0,12.2,96.7,0.4,952.4,162.0,0.7,13
2017-04-26 16:00:00,3.34,1.26,0.42,0.4,3.99,0.39,0.17,0.24,0.55,1.12,2.0,5.9,424.0,11.5,96.1,0.3,952.6,231.0,4.1,16
2017-04-27 10:00:00,0.48,1.15,0.11,0.17,1.97,0.52,0.28,0.29,0.37,1.84,3.0,4.9,0.0,9.5,92.5,0.2,958.8,251.0,3.2,10
2017-04-27 11:00:00,1.37,1.41,0.28,0.17,2.2,0.21,0.11,0.21,0.35,1.47,3.0,5.3,0.0,9.4,90.9,0.3,959.1,249.0,3.0,11
2017-04-28 12:00:00,0.92,1.23,1.37,0.18,3.64,0.41,0.15,0.33,0.6,2.43,4.0,4.1,0.0,8.8,90.2,0.3,968.5,267.0,1.2,12
2017-04-30 13:00:00,0.46,0.84,0.4,0.71,2.96,0.62,0.47,0.72,1.47,0.89,6.0,5.3,49.0,9.3,93.3,0.3,964.7,263.0,4.2,13
2017-04-30 18:00:00,0.79,2.36,1.41,0.42,2.16,2.15,0.47,0.69,2.68,3.63,6.0,5.9,804.0,10.1,88.4,0.2,967.6,258.0,4.0,18
2017-05-02 10:00:00,1.28,1.17,0.78,0.18,2.76,0.31,0.22,0.3,0.38,1.17,1.0,4.8,0.0,9.8,91.9,0.2,966.8,94.0,1.5,10
2017-05-02 11:00:00,1.17,0.75,0.23,0.18,1.61,0.37,0.22,0.3,0.92,1.14,1.0,4.9,0.0,9.6,92.6,0.3,967.1,82.0,1.6,11
2017-05-05 14:00:00,0.36,1.9,0.22,0.18,2.53,0.48,0.19,0.29,0.38,1.09,4.0,10.2,77.0,22.2,97.4,0.1,952.0,195.0,4.1,14
2017-05-07 12:00:00,0.46,0.97,0.24,0.18,2.66,0.68,0.18,0.86,0.39,1.38,6.0,4.6,4.0,6.8,87.2,0.1,967.3,302.0,1.3,12
2017-05-07 14:00:00,1.09,1.3,0.32,0.19,3.72,0.26,0.27,0.4,2.04,1.36,6.0,5.1,210.0,6.8,80.5,0.1,968.0,290.0,1.1,14
2017-05-09 11:00:00,1.24,1.12,0.15,0.18,3.34,0.41,0.22,0.31,0.39,1.27,1.0,5.1,0.0,11.4,91.9,0.0,965.0,23.0,1.4,11
2017-05-09 12:00:00,0.35,0.96,0.27,0.18,2.22,0.23,0.16,0.3,0.42,1.21,1.0,5.5,4.0,11.5,90.1,0.0,964.9,33.0,1.4,12
2017-05-09 13:00:00,0.34,1.51,0.69,0.18,1.85,0.23,0.3,0.3,0.57,1.26,1.0,6.5,67.0,11.6,85.6,0.0,964.8,42.0,1.4,13
2017-05-12 13:00:00,0.5,1.16,0.21,0.25,3.24,0.43,0.18,0.85,2.73,1.55,4.0,5.7,11.0,11.0,93.9,0.0,958.8,147.0,3.0,13
2017-05-12 15:00:00,0.41,1.25,0.18,0.62,2.48,0.48,0.14,0.74,0.72,1.88,4.0,5.8,229.0,10.8,95.5,0.0,959.0,146.0,2.9,15
2017-05-15 10:00:00,0.45,1.81,0.61,0.24,2.44,0.21,0.2,0.3,0.33,1.09,0.0,6.5,0.0,12.8,92.7,0.0,959.2,198.0,2.0,10
2017-05-15 11:00:00,0.69,1.94,0.46,0.24,2.74,0.74,0.16,0.43,0.43,0.96,0.0,6.8,0.0,13.1,90.2,0.0,959.0,199.0,2.1,11
2017-05-17 11:00:00,1.05,1.03,0.17,0.4,2.68,0.21,0.19,0.36,0.34,1.12,2.0,6.1,0.0,12.4,92.8,0.0,960.0,129.0,0.8,11
2017-05-17 12:00:00,0.94,0.82,0.28,0.36,1.69,0.24,0.19,0.4,0.35,0.96,2.0,6.3,4.0,12.1,91.3,0.1,960.7,117.0,0.7,12
2017-05-22 17:00:00,1.15,1.13,0.46,0.58,2.15,3.19,1.22,0.77,1.97,4.77,7.0,20.3,750.0,15.5,45.3,0.0,967.9,55.0,0.4,17
2017-05-22 19:00:00,0.85,1.91,0.23,0.38,2.12,0.59,0.7,1.05,0.94,2.14,7.0,23.2,910.0,15.3,34.4,0.0,967.4,253.0,0.5,19
2017-05-23 08:00:00,1.17,1.25,0.25,0.17,1.64,0.22,0.61,0.86,0.89,0.81,1.0,15.3,0.0,14.3,64.3,0.0,963.2,334.0,0.9,8
2017-05-23 13:00:00,0.42,0.86,0.24,0.18,2.6,0.41,0.2,0.26,0.58,0.94,1.0,13.3,119.0,11.8,72.5,0.0,962.3,281.0,0.7,13
2017-05-23 15:00:00,0.42,0.55,0.29,0.18,1.82,0.33,0.2,0.33,0.53,0.87,1.0,14.8,457.0,11.1,68.7,0.0,961.9,229.0,1.4,15
2017-05-23 16:00:00,2.34,1.09,0.26,0.25,2.47,0.31,0.18,0.32,0.58,0.96,1.0,15.9,622.0,11.8,64.5,0.0,961.6,236.0,2.3,16
2017-05-29 12:00:00,0.42,0.92,0.27,,3.31,0.33,0.17,0.24,0.45,1.03,0.0,12.7,15.0,15.9,78.6,0.0,963.9,12.0,0.7,12
2017-05-30 15:00:00,0.42,1.48,0.23,0.18,1.6,1.32,0.16,0.34,0.83,1.22,1.0,14.0,103.0,25.0,84.4,0.0,959.0,221.0,1.3,15
2017-05-30 16:00:00,2.15,2.71,0.23,0.18,3.22,0.51,0.16,0.34,1.21,1.26,1.0,14.7,183.0,25.5,80.7,0.0,958.9,226.0,1.7,16
2017-05-30 17:00:00,0.67,4.08,0.19,0.69,3.45,0.46,0.18,0.34,2.32,1.75,1.0,15.4,128.0,26.1,77.2,0.0,958.7,229.0,2.0,17
2017-05-31 09:00:00,2.33,0.86,0.73,0.15,1.65,0.26,0.4,1.02,0.37,3.22,2.0,11.0,0.0,17.0,87.8,0.0,958.6,240.0,1.4,9
2017-06-04 13:00:00,0.45,0.9,0.31,0.32,1.95,0.31,0.3,0.88,0.77,2.05,6.0,8.5,67.0,9.4,80.9,0.0,962.5,253.0,2.1,13
2017-06-05 10:00:00,0.44,1.05,0.21,0.17,2.86,0.28,0.19,0.4,0.43,1.61,0.0,7.7,0.0,11.4,87.9,0.0,967.0,245.0,1.0,10
2017-06-05 14:00:00,0.37,0.99,0.21,0.2,2.02,0.74,0.16,0.28,0.54,2.16,0.0,9.6,289.0,12.1,80.4,0.0,967.4,139.0,0.4,14
2017-06-05 15:00:00,0.39,1.35,0.35,0.19,1.88,0.76,0.25,0.32,0.54,1.43,0.0,10.5,462.0,12.2,75.5,0.0,967.5,157.0,0.4,15
2017-06-05 16:00:00,2.16,1.59,0.33,0.22,2.14,0.33,0.2,0.32,0.61,1.72,0.0,11.9,625.0,12.4,68.4,0.0,967.4,199.0,0.5,16
2017-06-06 13:00:00,0.34,1.2,0.2,0.16,1.92,0.35,0.18,0.24,0.5,0.97,1.0,12.2,115.0,14.1,73.8,0.0,963.1,49.0,2.1,13
2017-06-06 14:00:00,0.38,0.79,0.21,0.17,3.13,0.41,0.18,0.34,0.48,1.08,1.0,13.3,280.0,13.8,70.8,0.0,962.9,51.0,2.2,14
2017-06-09 21:00:00,0.55,1.26,0.54,0.54,1.64,0.59,,0.94,1.3,0.87,4.0,11.5,756.0,13.1,68.2,0.0,956.2,203.0,1.5,21
2017-06-11 12:00:00,0.34,1.43,0.19,0.42,1.94,0.38,0.26,0.99,0.68,1.62,6.0,10.4,24.0,17.3,87.6,0.0,960.7,204.0,1.5,12
2017-06-12 11:00:00,2.61,1.22,0.22,0.17,2.89,0.36,0.12,0.3,1.32,1.08,0.0,11.5,0.0,18.7,83.0,0.0,960.0,239.0,1.6,11
2017-06-12 13:00:00,0.31,1.13,0.19,0.64,3.18,0.24,0.15,0.32,2.48,1.01,0.0,11.6,19.0,18.9,81.2,0.0,960.0,235.0,1.6,13
2017-06-12 16:00:00,3.32,1.39,0.27,0.25,2.6,0.55,0.15,0.33,0.59,2.01,0.0,12.9,437.0,18.4,71.4,0.0,959.7,240.0,2.1,16
2017-06-13 13:00:00,0.39,2.02,0.17,0.17,3.62,0.46,0.19,0.39,0.39,1.82,1.0,9.7,47.0,13.8,88.2,0.0,962.8,229.0,3.0,13
2017-06-13 14:00:00,0.49,1.61,0.24,0.17,1.62,0.39,0.14,0.39,0.36,2.74,1.0,9.3,105.0,13.5,88.2,0.0,963.0,233.0,3.2,14
2017-06-17 15:00:00,0.36,0.56,0.74,0.12,2.87,1.94,0.21,0.3,0.55,1.4,5.0,10.4,112.0,13.0,75.3,0.0,966.5,192.0,1.1,15
2017-06-17 16:00:00,1.61,0.6,1.02,0.11,3.22,0.56,0.18,0.42,0.51,1.87,5.0,11.3,322.0,13.6,68.2,0.0,966.5,200.0,1.4,16
2017-06-18 12:00:00,0.44,1.47,0.48,0.11,2.42,1.47,1.09,0.74,1.26,2.17,6.0,9.9,6.0,25.1,88.9,0.0,965.8,105.0,0.9,12
2017-06-18 13:00:00,0.34,1.56,0.57,0.12,3.89,1.58,1.54,0.28,0.36,2.02,6.0,9.8,22.0,25.4,90.6,0.0,966.0,104.0,1.3,13
2017-06-19 23:00:00,0.37,0.7,0.36,0.35,3.24,0.35,1.39,0.3,0.88,1.1,0.0,18.2,441.0,27.2,65.0,0.0,962.9,286.0,1.7,23
2017-06-24 17:00:00,0.57,0.52,0.52,0.16,1.75,0.84,0.93,0.36,1.28,1.07,5.0,23.7,758.0,16.2,38.0,0.0,968.5,53.0,1.5,17
2017-06-24 18:00:00,0.67,0.93,1.33,0.16,2.13,0.55,0.32,0.36,1.76,2.72,5.0,25.7,859.0,16.3,31.8,0.0,968.3,63.0,1.1,18
2017-06-24 19:00:00,0.77,1.17,0.66,0.17,2.17,0.34,0.71,0.36,0.69,2.49,5.0,26.8,917.0,16.3,28.1,0.0,968.0,83.0,0.8,19
2017-06-24 23:00:00,0.38,0.76,0.51,0.25,3.37,0.34,0.68,0.27,0.76,2.04,5.0,27.7,688.0,16.8,28.2,0.0,966.1,271.0,0.6,23
2017-06-25 11:00:00,0.43,0.93,0.55,0.15,2.71,0.26,1.42,0.35,0.56,0.94,6.0,15.3,0.0,16.8,75.4,0.0,962.5,52.0,1.9,11
2017-06-26 20:00:00,1.09,1.13,1.4,0.54,3.11,0.35,0.22,1.03,2.05,1.86,0.0,19.8,930.0,13.9,51.5,0.0,958.9,238.0,3.6,20
2017-06-27 08:00:00,0.79,2.02,0.26,0.18,3.3,0.35,0.53,0.74,0.98,1.46,1.0,12.4,0.0,11.6,80.9,0.0,960.1,214.0,2.0,8
2017-06-28 18:00:00,0.52,1.35,0.82,0.67,2.94,0.32,0.24,0.64,2.01,1.19,2.0,16.5,828.0,17.4,64.7,0.0,960.6,232.0,2.2,18
2017-07-04 20:00:00,0.9,0.75,0.79,0.18,1.75,0.28,0.41,0.68,0.6,2.38,1.0,20.2,928.0,12.7,44.7,0.0,962.7,248.0,1.8,20
2017-07-04 21:00:00,0.76,0.82,0.95,0.17,2.52,2.02,0.5,0.51,0.99,1.9,1.0,20.8,893.0,12.6,43.4,0.0,962.6,252.0,2.1,21
2017-07-04 22:00:00,0.55,0.86,1.04,0.39,3.59,0.46,1.44,0.3,0.65,1.66,1.0,21.0,812.0,12.6,43.6,0.0,962.6,255.0,2.3,22
2017-07-04 23:00:00,0.52,0.9,0.46,0.39,1.59,0.41,1.02,0.3,0.38,1.26,1.0,21.2,692.0,12.5,43.7,0.0,962.6,258.0,2.5,23
2017-07-05 20:00:00,2.25,1.02,0.53,0.5,1.59,0.62,0.79,0.66,1.42,2.79,2.0,24.1,937.0,11.1,33.1,0.0,962.9,231.0,1.0,20
2017-07-05 21:00:00,0.87,0.76,0.56,0.46,2.22,0.52,0.47,0.5,0.76,2.6,2.0,24.8,902.0,10.9,31.2,0.0,962.8,236.0,1.2,21
2017-07-07 18:00:00,0.62,0.69,0.48,0.52,1.73,0.25,0.2,1.01,0.42,2.27,4.0,18.5,785.0,21.4,62.6,0.0,967.5,228.0,3.5,18
2017-07-08 13:00:00,0.52,0.86,1.09,0.27,1.67,0.24,0.66,0.34,0.78,1.05,5.0,14.2,109.0,15.0,82.7,0.0,966.9,286.0,0.9,13
2017-07-08 14:00:00,,0.54,2.62,0.23,3.25,0.23,0.17,0.5,0.62,1.08,5.0,14.8,265.0,14.8,82.0,0.0,966.8,278.0,0.6,14
2017-07-10 17:00:00,1.56,1.9,0.58,0.61,2.42,2.86,0.14,0.34,0.56,1.91,0.0,16.3,568.0,17.9,63.3,0.0,962.1,228.0,2.7,17
2017-07-10 18:00:00,0.86,1.25,1.46,0.53,1.82,2.35,0.24,0.7,0.77,2.16,0.0,17.1,557.0,18.1,59.1,0.0,962.0,230.0,3.0,18
2017-07-15 12:00:00,1.69,0.46,0.53,0.49,3.07,1.8,0.43,2.2,0.52,1.1,5.0,12.7,9.0,19.1,81.8,0.0,966.0,238.0,2.2,12
2017-07-15 13:00:00,1.65,0.46,0.36,0.48,2.9,3.64,0.17,1.16,0.62,1.32,5.0,12.8,94.0,18.4,81.2,0.0,966.3,238.0,2.0,13
2017-07-16 12:00:00,0.6,0.45,0.47,0.16,2.22,0.61,0.26,0.65,1.55,1.25,6.0,12.5,8.0,15.5,85.0,0.0,967.8,250.0,2.9,12
2017-07-17 08:00:00,1.17,0.46,0.69,0.23,2.78,0.28,0.41,0.81,0.64,1.52,0.0,11.5,0.0,14.2,82.6,0.0,966.7,283.0,2.0,8
2017-07-20 08:00:00,1.01,0.46,0.88,0.18,1.61,0.31,0.28,0.81,0.48,1.22,3.0,13.4,0.0,21.9,84.2,0.0,962.6,234.0,1.8,8
2017-07-20 09:00:00,0.72,0.45,0.79,0.16,2.55,0.47,0.42,0.62,0.38,1.17,3.0,13.2,0.0,22.2,87.0,0.0,962.6,229.0,1.6,9
2017-07-20 17:00:00,0.66,0.48,0.51,0.4,1.86,0.28,1.29,0.85,0.58,1.41,3.0,12.8,551.0,22.2,94.8,0.0,964.5,217.0,2.7,17
2017-07-20 20:00:00,0.92,0.43,0.27,0.62,2.33,0.44,0.4,0.85,0.56,2.43,3.0,14.0,549.0,20.7,91.7,0.0,965.2,227.0,2.7,20
2017-07-20 21:00:00,0.77,0.46,0.53,0.51,2.28,0.5,1.49,0.63,0.74,2.11,3.0,14.7,756.0,20.1,89.1,0.0,965.4,231.0,2.6,21
2017-07-25 08:00:00,1.66,1.07,0.71,0.18,3.0,0.49,0.21,1.09,0.49,1.25,1.0,14.8,0.0,15.3,68.7,0.0,962.1,335.0,1.5,8
2017-07-25 09:00:00,0.53,0.96,0.25,0.16,1.59,0.4,0.43,0.65,0.31,1.46,1.0,14.2,0.0,15.7,71.9,0.0,962.2,359.0,1.4,9
2017-07-25 20:00:00,1.08,0.69,0.95,1.35,2.18,0.6,1.66,0.78,0.8,0.81,1.0,25.4,888.0,18.2,34.8,0.0,963.0,241.0,1.7,20
2017-07-25 21:00:00,0.78,0.54,0.7,0.57,2.23,0.64,2.85,0.7,0.56,0.98,1.0,25.6,855.0,18.2,34.7,0.0,962.8,245.0,2.0,21
2017-07-25 22:00:00,0.57,0.82,0.53,0.48,3.18,0.24,1.94,0.41,0.43,1.63,1.0,25.2,775.0,18.1,37.1,0.0,962.8,249.0,2.1,22
2017-07-26 08:00:00,1.48,0.61,0.66,0.26,2.66,0.35,0.49,0.7,0.62,1.38,2.0,16.4,0.0,17.6,73.1,0.0,962.8,284.0,1.4,8
2017-07-27 08:00:00,1.7,0.44,0.78,0.3,1.62,1.56,0.2,0.51,0.75,1.23,3.0,14.6,0.0,23.2,87.5,0.0,963.6,237.0,1.6,8
2017-08-08 20:00:00,0.91,1.09,1.26,0.46,2.14,1.35,1.6,0.9,1.35,1.94,1.0,27.8,600.0,24.0,46.9,0.0,961.6,250.0,1.8,20
2017-08-08 21:00:00,0.82,1.09,0.51,0.66,2.03,1.56,1.5,0.52,0.92,2.25,1.0,28.0,554.0,24.2,46.0,0.0,961.3,252.0,2.1,21
2017-08-08 22:00:00,0.6,0.79,0.34,0.68,2.06,1.01,1.14,0.49,0.9,2.03,1.0,27.2,483.0,24.4,47.6,0.0,961.0,257.0,2.2,22
2017-08-10 07:00:00,1.45,1.47,0.18,0.2,2.63,0.6,0.2,0.71,0.43,1.28,3.0,20.1,0.0,22.6,78.5,0.0,960.7,300.0,1.3,7
2017-08-10 18:00:00,1.51,1.08,0.24,0.79,2.29,0.42,0.5,0.63,1.78,4.03,3.0,25.2,689.0,21.0,58.9,0.0,961.6,216.0,1.1,18
2017-08-13 11:00:00,0.55,0.95,0.9,0.28,2.77,0.29,0.85,0.86,0.35,1.28,6.0,13.5,0.0,24.4,96.6,0.0,958.0,176.0,2.7,11
2017-08-13 12:00:00,0.39,0.91,2.48,0.19,1.65,0.27,0.65,1.07,0.62,1.51,6.0,13.5,0.0,23.3,97.2,0.0,958.1,186.0,2.8,12
2017-08-13 15:00:00,0.59,1.92,0.43,0.39,2.79,0.68,,0.83,1.42,1.72,6.0,13.7,224.0,20.9,97.7,0.0,958.8,226.0,3.3,15
2017-08-13 17:00:00,2.31,1.6,0.35,1.41,1.93,3.12,1.66,1.04,3.28,3.79,6.0,13.9,376.0,19.0,96.4,0.0,959.5,245.0,3.6,17
2017-08-13 18:00:00,0.68,1.96,0.6,0.47,2.76,2.28,2.62,0.89,1.51,3.5,6.0,14.0,549.0,18.2,94.9,0.0,959.8,251.0,3.7,18
2017-08-19 11:00:00,0.44,0.45,0.58,0.46,2.48,0.67,0.23,0.87,0.48,1.02,5.0,12.5,0.0,15.0,86.3,0.0,966.2,280.0,2.1,11
2017-08-21 19:00:00,1.12,1.3,0.58,0.12,2.75,0.73,2.42,2.03,1.86,3.1,0.0,22.2,775.0,26.8,49.3,0.0,966.3,279.0,1.0,19
2017-08-21 20:00:00,1.08,0.79,0.54,0.13,2.73,0.52,1.7,0.85,3.88,2.16,0.0,23.3,788.0,27.1,45.7,0.0,966.0,277.0,1.3,20
2017-08-21 21:00:00,0.86,0.88,0.59,0.13,3.11,0.64,0.86,0.61,2.33,2.98,0.0,23.9,752.0,26.9,43.8,0.0,965.6,276.0,1.4,21
2017-08-21 22:00:00,0.56,0.78,0.62,0.12,1.93,0.92,0.92,0.45,2.17,1.83,0.0,24.2,669.0,26.4,43.6,0.0,965.2,277.0,1.3,22
2017-08-22 19:00:00,1.29,1.52,3.05,0.12,2.64,1.05,0.69,0.86,1.07,1.48,1.0,24.3,776.0,24.9,45.4,0.0,962.7,216.0,1.5,19
2017-08-26 16:00:00,2.59,0.5,1.34,0.13,2.58,0.24,0.17,0.62,0.6,0.86,5.0,15.4,453.0,22.6,64.5,0.0,968.2,354.0,0.5,16
2017-08-26 17:00:00,1.95,1.09,1.5,0.11,2.86,0.32,0.4,0.96,1.22,0.94,5.0,17.4,593.0,22.9,55.0,0.0,968.4,305.0,0.4,17
2017-08-28 18:00:00,1.77,2.43,0.62,0.6,3.15,0.25,1.33,0.74,1.91,1.32,0.0,26.1,706.0,17.8,44.1,0.0,961.0,58.0,1.2,18
2017-08-28 19:00:00,0.8,1.34,0.36,1.11,1.89,0.27,0.69,2.3,0.58,3.28,0.0,27.4,767.0,17.6,39.0,0.0,960.6,72.0,0.8,19
