date only,blabla,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-07-03,0,0.58,0.38,0.3,0.29,0.29,0.29,0.32,0.71,0.35,0.24,0.25,0.28,0.39,0.28,0.47,0.47,0.5,0.84,0.77,0.51,0.37,0.42,0.79,0.75
2015-07-04,1,0.57,0.28,0.28,0.29,0.28,0.27,0.4,0.42,0.36,0.23,0.97,1.02,1.94,0.46,1.23,0.72,0.6,0.53,0.55,0.61,0.45,0.5,0.52,0.41
2015-07-05,1,0.41,0.38,0.45,0.27,0.28,0.26,0.26,0.34,0.56,0.67,0.72,1.86,1.42,1.52,1.2,0.91,1.37,0.69,2.25,1.07,0.61,0.95,0.58,0.49
2015-07-06,0,0.41,0.31,0.28,0.28,0.27,0.28,0.26,0.7,0.49,0.36,0.25,0.31,0.26,0.27,0.57,0.94,0.37,0.3,0.42,0.36,0.82,0.63,0.61,0.52
2015-07-07,0,0.29,0.28,0.29,0.4,0.37,0.27,0.28,0.53,0.38,0.26,0.38,0.39,0.5,0.58,0.47,0.67,0.73,0.58,0.64,0.52,1.32,1.24,0.67,0.59
2015-07-08,0,0.59,0.35,0.3,0.29,0.28,0.28,0.27,0.6,0.25,0.25,0.26,0.45,1.6,0.26,0.39,0.35,2.01,1.85,0.59,0.55,0.64,0.51,0.88,0.86
2015-07-09,0,0.3,0.52,0.35,0.31,0.28,0.28,0.28,0.53,0.37,0.43,0.5,0.42,0.47,0.73,0.56,0.52,0.38,0.36,2.33,1.59,0.74,0.69,0.91,0.82
2015-07-10,0,0.29,0.37,0.32,0.29,0.28,0.27,0.46,0.47,0.4,0.24,0.26,0.43,0.41,0.27,0.26,0.47,0.36,0.5,0.76,1.68,0.62,0.71,0.56,0.47
2015-07-11,0,0.46,0.3,0.3,0.3,0.29,0.29,0.28,0.3,0.62,2.59,1.37,0.35,0.37,0.77,1.99,1.13,0.28,0.36,0.32,0.59,0.74,0.86,0.6,0.31
2015-07-12,0,0.3,0.37,0.31,0.28,0.26,0.26,0.27,0.43,0.4,0.61,1.31,0.92,0.53,0.54,0.48,0.49,0.5,0.66,0.71,0.71,0.47,0.75,0.58,0.58
2015-07-13,0,0.45,0.29,0.32,0.28,0.27,0.27,0.29,0.83,0.92,0.49,0.25,0.25,0.34,0.51,0.61,0.5,0.5,0.39,0.75,0.52,0.44,1.18,0.55,0.32
2015-07-14,1,0.32,0.42,0.29,0.44,0.31,0.29,0.3,0.55,0.4,0.48,0.37,3.61,1.94,0.58,0.29,0.43,0.73,1.56,0.76,0.43,0.51,0.66,0.56,0.31
2015-07-15,0,0.31,0.4,0.31,0.28,0.27,0.29,0.25,0.59,0.24,0.24,0.23,0.39,0.31,0.46,0.58,0.75,0.39,0.72,2.16,1.16,1.76,0.75,0.44,0.32
2015-07-16,0,0.31,0.6,0.44,0.3,0.29,0.29,0.3,0.43,2.45,1.76,1.37,0.96,0.58,0.45,0.57,0.47,0.3,0.3,0.51,0.53,0.67,0.7,0.42,0.34
2015-07-17,0,0.32,0.52,0.39,0.3,0.28,0.27,0.27,1.08,0.9,0.26,0.26,0.27,0.33,0.49,0.54,0.53,0.38,1.12,0.52,0.27,0.41,0.5,0.47,0.36
2015-07-18,0,0.31,0.57,0.41,0.29,0.29,0.29,0.29,0.41000000000000003,0.53,0.45,0.67,0.57,0.56,0.49,1.91,1.01,0.6,0.25,1.65,0.64,0.42,0.53,0.47,0.32
2015-07-19,0,0.31,0.33,0.35,0.31,0.29,0.32,0.35,0.66,0.51,0.59,0.48,0.36,0.35,0.52,0.44,0.55,0.48,0.81,0.98,2.4,0.66,0.55,0.5,0.39
2015-07-20,0,0.3,0.3,0.27,0.27,0.26,0.27,0.29,0.89,1.1,0.37,0.52,0.32,0.32,0.31,0.33,0.3,0.38,1.26,0.64,0.73,2.17,1.17,2.15,0.38
2015-07-21,0,0.42,0.37,0.29,0.28,0.28,0.28,0.28,0.5,0.35,0.38,0.44,0.63,0.64,0.47,0.71,0.52,0.27,0.3,0.49,0.4,0.63,0.71,0.52,0.33
2015-07-22,0,0.31,0.57,0.31,0.29,0.29,0.28,0.27,0.83,0.9,0.5700000000000001,0.24,0.26,0.29,0.5,0.44,0.43,0.27,0.54,1.12,0.63,0.46,0.53,0.45,0.33
2015-07-23,1,0.36,0.32,0.28,0.29,0.28,0.26,0.26,0.48,0.41,1.38,1.45,2.3,0.82,0.39,0.46,0.28,0.3,0.37,0.52,0.41,0.88,1.02,0.68,0.47
2015-07-24,0,0.31,0.33,0.29,0.3,0.3,0.28,0.29,0.95,1.18,0.26,0.26,0.45,0.52,0.34,0.61,0.47,0.56,0.82,0.54,0.42,0.91,0.61,0.61,0.54
2015-07-25,1,0.3,0.52,0.35,0.29,0.27,0.26,0.26,0.27,0.38,1.8,1.77,1.22,2.5,2.53,1.21,0.64,0.72,0.39,0.43,1.51,1.05,0.73,0.54,0.32
2015-07-26,0,0.3,0.52,0.34,0.29,0.29,0.29,0.29,0.29,0.46,0.36,0.64,0.49,0.38,0.46,0.52,1.02,0.69,0.77,0.51,0.47,0.46,0.7,0.74,0.46
2015-07-27,0,0.33,0.3,0.3,0.27,0.27,0.28,0.27,0.57,0.24,0.33,1.3,0.39,0.5,0.63,0.91,1.13,0.53,0.39,1.02,1.87,0.55,0.66,0.58,0.36
2015-07-28,0,0.42,0.31,0.32,0.48,0.32,0.29,0.3,0.45,0.38,0.37,0.44,0.28,0.42,1.1,1.59,0.69,0.48,0.84,1.03,0.42,0.64,1.83,0.51,0.35
2015-07-29,0,0.3,0.42,0.36,0.29,0.27,0.27,0.28,0.58,0.43,0.28,0.25,0.42,0.41,0.25,0.33,0.25,0.37,0.37,1.42,0.77,1.66,0.64,0.65,0.36
2015-07-30,1,0.32,0.46,0.32,0.29,0.28,0.29,0.28,0.5,0.35,0.26,1.0,2.72,0.72,2.3,0.58,0.55,0.4,0.48,0.51,0.42,0.52,0.64,0.59,0.33
2015-07-31,0,0.32,0.54,0.39,0.39,0.39,0.36,0.32,0.5,0.4,0.53,0.31,0.32,0.4,0.4,0.49,0.5,0.63,0.53,0.56,0.44,0.37,0.59,1.1,1.04
2015-08-01,0,0.48,0.29,0.28,0.27,0.27,0.29,0.27,0.27,0.47,0.31,0.35,0.5,0.88,0.73,1.02,2.39,0.67,3.24,2.04,2.18,1.07,1.47,1.69,0.99
2015-08-02,0,0.53,0.49,0.3,0.3,0.3,0.28,0.27,0.29,0.38,0.77,0.84,0.63,0.49,0.53,0.48,0.52,0.57,1.48,0.65,0.56,0.44,0.59,0.56,0.42
2015-08-03,0,0.31,0.39,0.44,0.31,0.28,0.27,0.27,0.28,0.6,0.59,1.64,0.36,0.26,0.5,0.55,0.48,0.49,0.57,0.63,0.71,0.51,0.48,0.35,0.33
2015-08-04,0,0.32,0.47,0.29,0.29,0.28,0.29,0.27,0.4,0.44,0.3,0.83,0.95,0.48,0.37,0.5,0.26,0.26,0.43,0.46,1.04,0.94,1.15,0.7,0.51
2015-08-05,0,0.33,0.3,0.28,0.28,0.29,0.28,0.27,0.82,0.25,0.25,0.24,0.24,0.26,0.24,0.38,0.25,0.25,0.54,0.58,0.8,1.18,1.21,0.86,0.55
2015-08-06,1,0.31,0.28,0.28,0.27,0.26,0.28,0.25,0.7,0.32,0.27,3.36,2.09,0.76,0.58,0.44,0.36,0.26,0.45,0.46,1.25,1.26,0.8,0.37,0.3
2015-08-07,0,0.29,0.34,0.3,0.27,0.27,0.28,0.27,0.6,0.43,0.36,0.24,0.35,0.26,0.3,0.3,0.42,0.34,0.38,0.48,0.42,0.53,0.75,0.64,0.45
2015-08-08,0,0.3,0.44,0.35,0.28,0.28,0.28,0.26,0.44,0.59,0.61,1.05,0.97,0.27,0.32,1.83,0.44,0.43,1.52,0.64,0.6,0.49,0.54,0.37,0.36
2015-08-09,0,0.34,0.31,0.36,0.28,0.28,0.28,0.27,0.38,0.48,0.49,0.86,0.51,0.81,0.59,0.49,0.48,2.5,0.5,0.61,0.71,0.75,1.3,1.24,0.47
2015-08-10,0,0.36,0.35,0.32,0.32,0.33,0.31,0.29,0.69,0.27,0.31,0.28,0.27,0.57,0.65,0.48,0.42,0.64,1.13,0.87,0.64,0.69,0.67,0.63,0.63
2015-08-11,1,0.31,0.29,0.29,0.45,0.31,0.28,0.27,0.51,0.25,0.39,1.93,3.78,1.11,0.49,0.79,0.49,0.37,0.37,0.54,0.35,1.08,1.01,0.38,0.33
2015-08-12,0,0.41,0.32,0.32,0.31,0.29,0.3,0.3,0.62,0.4,0.3,0.26,0.35,0.58,0.5,0.51,0.6,0.38,0.47,0.53,1.15,1.19,0.88,0.48,0.38
2015-08-13,0,0.34,0.42,0.31,0.3,0.29,0.28,0.28,0.42,0.39,0.29,0.3,0.34,0.63,0.4,1.71,1.64,0.46,0.29,0.34,0.39,1.31,0.62,0.47,0.32
2015-08-14,0,0.31,0.48,0.32,0.31,0.33,0.44,0.38,0.55,0.48,0.47,0.58,0.76,0.46,0.91,0.73,0.63,0.54,0.48,0.46,0.58,0.59,0.71,0.8,1.36
2015-08-15,1,0.68,0.38,0.29,0.28,0.29,0.27,0.27,0.41,0.48,0.49,0.7,2.7,0.4,0.49,0.56,0.73,0.64,0.51,0.49,0.35,0.53,0.7,0.39,0.3
2015-08-16,0,0.31,0.41,0.4,0.28,0.26,0.25,0.25,0.38,0.39,0.57,0.54,0.78,0.6,1.65,0.55,2.27,0.27,0.49,0.45,0.47,0.56,0.51,1.3,1.02
2015-08-17,0,0.3,0.28,0.38,0.46,0.3,0.28,0.29,0.47,0.34,0.22,0.24,0.33,0.5,0.55,0.49,0.6,0.5,0.67,1.72,0.99,0.83,0.98,0.67,0.35
2015-08-18,1,0.29,0.28,0.27,0.27,0.27,0.27,0.26,0.28,0.66,1.11,0.42,3.12,1.33,0.57,0.67,0.59,0.49,0.71,2.23,0.47,1.81,0.88,0.61,0.66
2015-08-19,0,0.28,0.26,0.28,0.26,0.25,0.25,0.26,0.38,0.51,0.6,0.55,0.27,0.25,0.27,0.27,0.27,0.25,0.26,0.28,0.28,0.29,0.28,0.3,0.28
2015-08-20,0,0.27,0.25,0.27,0.26,0.25,0.25,0.25,0.25,0.25,0.24,0.26,0.25,0.24,0.24,0.26,0.24,0.24,0.26,0.26,0.26,0.27,0.3,0.28,0.27
2015-08-21,0,0.27,0.27,0.25,0.24,0.39,0.32,0.26,0.25,0.25,0.24,0.26,0.24,0.25,0.25,0.27,0.25,0.25,0.25,0.26,0.26,0.28,0.28,0.29,0.27
2015-08-22,0,0.26,0.25,0.26,0.24,0.24,0.25,0.24,0.23,0.25,0.24,0.24,0.24,0.26,0.24,0.24,0.26,0.26,0.27,0.27,0.26,0.27,0.28,0.32,0.44
2015-08-23,0,0.28,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.24,0.24,0.26,0.24,0.24,0.26,0.26,0.25,0.25,0.26,0.27,0.26,0.28,0.3,0.28,0.27
2015-08-24,0,0.26,0.26,0.25,0.24,0.24,0.25,0.24,0.24,0.25,0.24,0.23,0.25,0.25,0.24,0.25,0.26,0.25,0.38,0.35,0.26,0.27,0.28,0.28,0.28
2015-08-25,0,0.26,0.24,0.26,0.25,0.24,0.24,0.25,0.24,0.23,0.25,0.24,0.23,0.24,0.25,0.25,0.25,0.27,0.25,0.25,0.25,0.28,0.28,0.28,0.28
2015-08-26,0,0.26,0.24,0.25,0.25,0.24,0.24,0.25,0.23,0.23,0.25,0.24,0.23,0.33,0.37,0.26,0.26,0.25,0.27,0.26,0.26,0.27,0.29,0.28,0.26
2015-08-27,0,0.26,0.26,0.25,0.24,0.24,0.25,0.24,0.24,0.24,0.25,0.24,0.24,0.26,0.24,0.25,0.27,0.26,0.25,0.24,0.28,0.29,0.29,0.28,0.28
2015-08-28,0,0.27,0.25,0.25,0.25,0.26,0.24,0.24,0.38,0.32,0.26,0.25,0.25,0.25,0.26,0.25,0.25,0.25,0.26,0.26,0.25,0.27,0.28,0.28,0.27
2015-08-29,0,0.26,0.25,0.26,0.24,0.24,0.26,0.24,0.24,0.24,0.25,0.24,0.24,0.25,0.28,0.27,0.26,0.27,0.25,0.24,0.25,0.26,0.27,0.27,0.27
2015-08-30,0,0.25,0.36,0.33,0.25,0.24,0.24,0.24,0.24,0.23,0.23,0.26,0.23,0.25,0.25,0.25,0.24,0.25,0.25,0.24,0.24,0.28,0.27,0.27,0.27
2015-08-31,0,0.25,0.23,0.25,0.24,0.23,0.24,0.25,0.23,0.23,0.25,0.23,0.23,0.25,0.23,0.23,0.25,0.23,0.24,0.27,0.23,0.39,0.34,0.28,0.26
2015-09-01,0,0.25,0.24,0.25,0.23,0.24,0.24,0.23,0.24,0.26,0.23,0.24,0.25,0.23,0.24,0.24,0.24,0.24,0.24,0.25,0.24,0.27,0.26,0.27,0.27
2015-09-02,0,0.25,0.24,0.25,0.23,0.24,0.24,0.23,0.24,0.24,0.22,0.23,0.25,0.23,0.23,0.25,0.23,0.23,0.25,0.24,0.25,0.43,0.32,0.28,0.29
2015-09-03,0,0.26,0.24,0.26,0.25,0.24,0.25,0.25,0.24,0.25,0.25,0.24,0.25,0.26,0.24,0.25,0.27,0.25,0.25,0.27,0.31,0.26,0.28,0.26,0.26
2015-09-04,0,0.26,0.23,0.24,0.25,0.23,0.22,0.24,0.23,0.22,0.23,0.24,0.22,0.22,0.24,0.23,0.23,0.23,0.24,0.25,0.39,0.29,0.27,0.28,0.26
2015-09-05,0,0.24,0.25,0.24,0.23,0.25,0.24,0.22,0.24,0.24,0.24,0.23,0.24,0.22,0.23,0.25,0.23,0.23,0.26,0.23,0.23,0.27,0.26,0.26,0.27
2015-09-06,0,0.24,0.24,0.25,0.22,0.24,0.24,0.23,0.25,0.23,0.22,0.25,0.25,0.97,0.99,2.56,0.5,0.72,3.02,0.57,0.44,0.44,0.33,0.25,0.26
2015-09-07,1,0.23,0.23,0.25,0.23,0.23,0.3,0.24,0.9,2.85,0.51,1.78,1.35,1.16,2.12,0.39,1.74,1.31,1.91,1.61,0.42,0.6,0.65,0.34,0.27
2015-09-08,0,0.27,0.28,0.25,0.26,0.29,0.35,0.8,0.48,0.62,0.55,0.55,0.49,0.4,0.55,0.89,1.11,0.47,0.45,0.38,0.7,1.01,0.54,0.49,0.29
2015-09-09,0,0.26,0.24,0.24,0.26,0.24,0.24,0.38,1.07,0.69,0.58,0.45,0.23,0.25,0.24,0.29,0.45,0.37,0.39,0.47,0.57,0.81,0.53,0.45,0.33
2015-09-10,0,0.26,0.25,0.25,0.25,0.26,0.24,0.53,0.56,0.32,0.56,0.7,1.58,1.05,0.41,0.56,0.33,0.25,0.44,0.34,0.67,1.15,0.75,0.48,0.26
2015-09-11,0,0.27,0.24,0.24,0.25,0.25,0.24,0.43,0.65,2.28,0.52,0.38,0.42,0.46,0.46,0.57,0.45,0.61,0.52,0.36,1.02,1.06,1.18,1.16,0.74
2015-09-12,1,0.62,0.55,0.41,0.24,0.23,0.24,0.23,0.22,0.42,0.48,0.65,0.74,2.74,0.55,0.89,2.91,1.8,1.85,1.1,0.61,0.47,0.34,0.32,0.35
2015-09-13,0,0.25,0.25,0.39,0.48,0.33,0.33,0.34,0.33,0.52,0.33,0.56,0.74,0.7,0.38,2.41,0.44,0.82,0.7,1.01,0.92,1.15,1.41,0.68,0.24
2015-09-14,0,0.24,0.23,0.22,0.22,0.23,0.22,0.28,0.78,0.74,0.43,0.41,0.56,0.64,0.46,0.43,0.52,0.59,0.43,2.64,1.12,1.45,0.91,0.31,0.25
2015-09-15,1,0.26,0.24,0.24,0.25,0.24,0.23,0.33,0.61,0.39,0.41,0.51,0.29,3.14,0.33,1.78,0.96,0.3,0.34,0.49,1.29,1.44,1.18,0.41,0.29
2015-09-16,0,0.28,0.26,0.29,0.27,0.29,0.28,0.54,0.67,0.27,0.32,0.58,0.41,0.25,0.24,0.52,1.26,0.29,0.54,1.52,0.97,0.7,0.72,0.33,0.34
2015-09-17,0,0.26,0.27,0.26,0.25,0.26,0.26,0.34,0.9,0.34,0.25,0.39,1.07,0.91,1.64,1.78,0.23,0.24,0.32,0.44,0.4,0.66,1.57,1.22,0.27
2015-09-18,0,0.27,0.44,0.27,0.26,0.26,0.26,0.36,0.89,0.49,0.24,0.23,0.22,0.24,0.54,0.23,0.37,0.34,0.37,0.55,0.77,0.54,0.43,0.3,0.38
2015-09-19,0,0.3,0.25,0.25,0.26,0.25,0.24,0.27,0.25,0.43,0.68,0.53,0.44,1.11,1.17,0.42,0.31,0.46,0.62,2.1,0.55,0.66,0.48,0.41,0.4
2015-09-20,0,0.41,0.41,0.4,0.41,0.41,0.4,0.41,0.41,0.51,0.75,0.26,0.22,0.22,0.24,0.22,0.28,0.69,2.58,0.65,3.03,1.73,1.75,0.54,0.53
2015-09-21,0,0.28,0.26,0.26,0.28,0.25,0.26,0.33,0.68,0.23,0.25,0.39,0.39,0.47,0.5,0.24,0.35,0.28,0.9,1.03,1.05,0.88,1.39,0.65,0.28
2015-09-22,0,0.26,0.24,0.26,0.25,0.24,0.36,0.4,0.66,0.37,0.23,0.24,0.36,0.31,0.23,0.33,0.29,0.24,0.22,0.24,0.83,1.91,0.59,0.39,0.28
2015-09-23,0,0.25,0.38,0.3,0.27,0.25,0.24,0.26,0.8,0.46,0.53,0.38,0.21,0.24,2.65,0.64,1.97,0.75,2.06,0.82,0.76,1.2,0.82,0.46,0.45
2015-09-24,1,0.26,0.26,0.25,0.25,0.26,0.25,0.24,0.51,0.55,0.76,0.68,0.89,3.32,1.09,0.85,0.22,0.33,0.33,0.31,0.76,0.78,0.68,0.43,0.26
2015-09-25,0,0.27,0.26,0.25,0.27,0.27,0.26,0.31,0.64,0.37,0.28,0.45,0.54,0.43,0.49,0.56,0.69,0.79,1.3,0.89,1.18,0.91,0.62,0.31,0.28
2015-09-26,0,0.27,0.25,0.26,0.26,0.24,0.26,0.26,0.55,0.59,0.69,0.67,0.52,0.53,0.75,0.52,0.48,0.59,0.26,0.22,0.25,0.29,0.39,0.88,0.36
2015-09-27,0,0.26,0.28,0.33,0.41,0.3,0.27,0.76,0.46,0.5,1.41,1.06,0.3,0.4,0.63,0.58,0.39,1.68,2.06,1.77,1.31,3.0,0.52,0.32,0.28
2015-09-28,0,0.31,0.32,0.3,0.36,0.29,0.25,0.43,1.0,0.23,0.38,0.34,0.22,0.24,0.23,0.54,0.42,0.29,0.51,5.13,4.62,1.15,0.79,0.29,0.28
2015-09-29,0,0.26,0.25,0.25,0.26,0.24,0.25,0.42,1.12,1.49,0.47,0.39,0.42,0.48,0.23,0.43,0.24,0.25,0.26,0.32,0.86,0.77,0.53,0.29,0.44
2015-09-30,0,0.26,0.25,0.27,0.24,0.25,0.26,0.28,0.88,0.29,0.24,0.35,0.21,0.23,0.33,1.24,0.31,0.47,0.32,0.56,1.19,0.68,0.53,0.3,0.26
2015-10-01,1,0.26,0.26,0.41,0.28,0.25,0.27,0.44,0.63,0.85,1.6,3.63,1.42,0.94,0.52,0.34,0.24,0.22,0.28,0.47,1.23,1.51,1.1,0.33,0.28
2015-10-02,0,0.26,0.25,0.26,0.26,0.24,0.25,0.3,0.72,0.34,0.25,0.25,0.23,0.23,0.22,0.31,0.83,0.77,0.69,3.03,1.4,0.67,0.52,0.29,0.27
2015-10-03,0,0.27,0.36,0.27,0.24,0.25,0.25,0.24,0.5,0.59,0.44,0.55,0.51,0.86,0.79,0.55,0.47500000000000003,0.4,0.41,0.65,0.85,0.9,1.53,0.64,0.31
2015-10-04,1,0.28,0.35,0.28,0.25,0.25,0.27,0.41,0.42,0.47,1.22,1.43,2.87,0.66,0.51,2.56,0.42,0.49,0.38,0.33,0.48,0.75,0.53,0.38,0.26
2015-10-05,0,0.25,0.27,0.25,0.25,0.27,0.25,0.39,0.78,0.68,0.25,0.23,0.54,0.47,0.45,0.24,0.42,1.36,1.68,2.57,0.93,0.91,0.94,0.45,0.42
2015-10-06,0,0.28,0.28,0.28,0.29,0.27,0.27,0.35,0.77,0.81,1.17,0.89,0.29,0.31,0.59,0.36,0.25,0.35,0.37,0.74,0.81,0.87,0.55,0.54,0.35
2015-10-07,0,0.27,0.25,0.26,0.26,0.25,0.26,0.38,0.78,0.43,0.33,0.44,0.52,0.37,0.31,0.29,0.47,1.41,1.88,0.83,0.85,0.75,0.56,0.44,0.3
2015-10-08,0,0.27,0.28,0.26,0.25,0.29,0.44,0.3,0.68,0.62,0.79,2.49,0.49,0.34,0.23,0.85,0.84,0.24,0.24,0.35,0.55,1.03,1.6,0.66,0.3
2015-10-09,0,0.27,0.26,0.26,0.27,0.25,0.25,0.33,0.93,0.22,0.27,0.23,0.49,0.6,0.56,0.51,0.68,0.72,0.54,0.42,0.79,0.78,0.68,0.38,0.29
2015-10-10,0,0.28,0.37,0.28,0.25,0.26,0.27,0.26,0.4,0.58,1.4,0.3,0.44,0.47,0.27,0.61,0.36,0.5,0.6,1.72,1.67,1.11,0.62,0.55,0.39
2015-10-11,1,0.29,0.28,0.3,0.27,0.26,0.26,0.27,0.55,0.43,0.53,0.66,1.51,3.35,3.0,3.45,2.66,3.81,1.61,1.06,3.67,1.17,0.93,0.62,0.32
2015-10-12,1,0.27,0.27,0.26,0.27,0.25,0.25,0.27,0.39,0.69,3.71,1.21,0.96,0.49,0.41,0.48,0.53,0.62,3.18,1.32,1.23,1.83,0.67,0.36,0.3
2015-10-13,1,0.28,0.29,0.28,0.27,0.29,0.28,0.42,0.85,0.63,0.87,1.47,0.84,4.23,0.25,0.98,0.46,0.34,0.35,1.0,1.3,0.96,0.7,0.48,0.26
2015-10-14,0,0.41,0.29,0.26,0.27,0.25,0.24,0.51,1.14,1.11,0.39,0.34,0.22,0.23,0.23,0.66,0.76,1.02,1.27,1.35,1.52,0.99,1.28,0.28,0.27
2015-10-15,1,0.26,0.27,0.26,0.25,0.26,0.25,0.49,0.82,1.32,0.83,2.22,0.83,2.39,0.69,0.64,0.28,0.25,0.4,0.33,0.51,1.35,1.17,0.51,0.36
2015-10-16,0,0.32,0.34,0.33,0.33,0.34,0.25,0.32,0.99,0.38,0.36,0.22,0.5,0.44,1.05,0.69,0.4,0.45,1.4,0.94,1.24,0.99,0.83,0.58,0.3
2015-10-17,0,0.41,0.33,0.28,0.27,0.26,0.27,0.27,0.57,0.72,0.59,0.53,0.72,0.96,0.85,1.11,3.14,0.61,0.44,0.8,0.73,0.74,0.6,0.42,0.27
2015-10-18,0,0.4,0.33,0.31,0.26,0.27,0.26,0.25,0.28,0.67,0.55,0.62,0.64,1.08,1.53,2.46,0.76,2.28,0.97,3.39,1.06,0.91,1.34,0.54,0.29
2015-10-19,0,0.28,0.27,0.26,0.26,0.28,0.26,0.47,1.13,0.28,0.34,0.38,0.35,0.24,0.23,0.47,0.55,0.55,1.2,1.43,1.45,1.4,1.23,0.55,0.46
2015-10-20,0,0.3,0.27,0.28,0.26,0.26,0.28,0.37,1.07,0.69,0.72,0.47,0.22,3.1,0.24,0.55,0.24,0.24,0.61,0.54,0.77,0.8,0.85,0.42,0.27
2015-10-21,0,0.28,0.26,0.25,0.28,0.25,0.25,0.36,1.07,0.24,0.35,0.55,0.44,0.35,0.34,0.33,0.75,1.19,1.24,1.67,1.77,1.03,0.99,0.46,0.29
2015-10-22,1,0.27,0.29,0.27,0.26,0.29,0.26,0.64,1.41,1.06,0.86,0.83,2.41,0.23,0.3,0.73,0.93,0.23,0.37,0.47,2.39,1.41,1.3,0.65,0.43
2015-10-23,0,0.31,0.27,0.27,0.25,0.25,0.27,0.26,1.17,0.31,0.29,0.45,0.53,0.3,0.3,0.5,0.66,0.47,0.69,0.92,1.2,1.01,0.75,0.53,0.27
2015-10-24,1,0.28,0.41,0.33,0.27,0.26,0.25,0.27,0.26,1.06,0.88,1.3,1.53,1.01,0.78,1.04,0.95,0.95,1.16,1.01,0.93,0.72,0.5,0.47,0.51
2015-10-25,1,0.39,0.4,0.26,0.26,0.26,0.25,0.26,0.33,0.3,0.75,0.45,0.73,0.86,1.4,3.47,1.46,1.37,4.24,2.21,1.81,1.18,1.02,0.53,0.29
2015-10-26,0,0.27,0.26,0.26,0.32,0.4,0.27,0.52,1.0,0.58,0.5,0.5,0.47,0.88,0.96,0.47,0.39,0.39,1.74,2.63,1.83,1.62,1.87,0.34,0.29
2015-10-27,0,0.27,0.26,0.27,0.27,0.25,0.26,0.6,1.11,0.62,0.61,1.0,0.76,0.78,1.06,1.29,1.32,0.53,0.56,0.86,0.82,0.96,0.74,0.38,0.28
2015-10-28,0,0.26,0.25,0.27,0.25,0.25,0.27,0.27,0.99,1.14,0.46,0.62,0.43,0.38,0.31,0.55,0.52,0.65,2.41,1.88,3.24,1.64,0.92,0.39,0.34
2015-10-29,1,0.28,0.27,0.27,0.42,0.3,0.27,0.46,1.49,0.97,0.87,0.58,2.63,0.62,0.96,2.41,0.99,0.54,0.48,0.48,0.59,0.7,0.88,0.67,0.35
2015-10-30,0,0.28,0.26,0.26,0.27,0.26,0.25,0.53,0.99,0.64,0.47,0.63,0.82,1.04,0.67,0.81,0.78,0.63,0.87,1.16,0.96,0.75,0.69,0.7,0.42
2015-10-31,1,0.34,0.3,0.29,0.29,0.29,0.28,0.29,0.29,0.61,0.78,0.91,3.72,3.59,0.85,0.6,0.62,0.42,2.64,1.95,0.77,0.82,0.57,0.43,0.27
2015-11-01,1,0.34,266.2400000000026,0.24,0.23,0.22,0.24,0.22,0.5,0.85,1.82,1.04,0.81,0.43,0.28,2.47,2.08,2.59,2.91,1.76,1.25,1.25,0.77,0.33,0.29
2015-11-02,0,0.26,0.27,0.26,0.4,0.31,0.27,0.39,0.98,0.41,0.48,0.3,0.6,0.67,0.65,1.34,1.59,1.79,2.09,1.59,1.55,1.67,0.94,0.41,0.29
2015-11-03,1,0.27,0.26,0.26,0.27,0.25,0.26,0.34,1.03,0.7,1.64,1.97,1.92,3.01,0.65,1.1,1.17,1.1,1.04,1.52,1.27,2.48,0.86,0.48,0.27
2015-11-04,0,0.28,0.26,0.24,0.26,0.26,0.25,1.05,1.15,1.03,0.58,0.56,0.48,0.33,0.47,0.85,0.87,1.26,1.32,2.6,1.78,1.27,1.04,0.55,0.28
2015-11-05,1,0.26,0.27,0.27,0.42,0.28,0.25,0.31,1.2,1.24,2.01,1.49,2.79,0.93,0.76,0.78,0.58,0.56,0.85,0.72,1.14,1.05,0.91,0.51,0.31
2015-11-06,0,0.27,0.27,0.26,0.25,0.26,0.27,0.28,2.32,0.26,0.34,0.39,0.35,0.33,0.6,0.59,0.45,0.89,1.78,1.85,0.76,0.69,1.15,0.7,0.29
2015-11-07,0,0.28,0.35,0.26,0.25,0.27,0.25,0.25,0.48,1.1,0.99,0.79,0.68,0.55,0.58,0.54,0.53,0.67,2.98,0.96,0.57,0.59,0.52,0.46,0.28
2015-11-08,1,0.28,0.3,0.27,0.25,0.27,0.43,0.26,0.27,0.44,0.87,0.92,1.07,0.83,0.68,2.48,1.35,2.39,0.98,0.97,0.95,0.88,1.21,1.3,0.3
2015-11-09,0,0.27,0.26,0.26,0.27,0.26,0.25,0.3,1.1,0.52,0.55,0.83,0.68,0.36,0.23,0.29,0.84,0.6,1.73,1.75,2.54,1.08,0.74,0.28,0.29
2015-11-10,1,0.27,0.26,0.24,0.25,0.25,0.25,0.32,1.42,1.21,1.3,3.04,0.75,0.59,0.84,0.84,0.73,0.59,0.72,3.04,0.92,0.68,0.62,0.26,0.28
2015-11-11,1,0.26,0.25,0.28,0.25,0.26,0.27,0.25,0.27,0.37,1.04,1.74,1.73,3.97,0.25,0.52,0.47,2.2,1.87,1.54,1.36,1.29,0.96,0.49,0.27
