Trial,MAE,MSE,RMSE,cvRMSE
1.0,0.28562972635332146,0.2654007810109218,0.5151706329080897,0.59981609233992
2.0,0.2854313906377519,0.26463726132127463,0.5144290634492521,0.5989526788093626
3.0,0.28638325683169863,0.2667632407518124,0.5164912784857189,0.6013537274828005
