y_pred_LR,y_pred_SVR,y_pred_DT,y_pred_RF,y_pred_RFU,y_pred_GB,y_pred_XGB,y_pred_BT,y_pred_NN
1.8627178179764599,0.488679424252105,2.51,2.0069101083487726,2.0403662695912375,2.260739860785861,2.668754,2.0660000000000003,1.4302382660299222
1.368013921384339,-0.1500576220132983,2.35,1.6010799152531667,1.550735172473371,1.5396355842140164,1.549319,1.645,1.3013948924486662
1.5503286336953754,0.018426551437938254,1.81,1.8268405879576561,1.7984554272510733,1.9610598313137793,2.0623248,1.6920000000000002,1.4443239697129275
2.601144037285468,1.108382086401798,2.96,2.447990823644153,2.357078275560737,2.594718916788351,2.587667,1.9519999999999995,2.605917256525555
2.067740964005816,0.1618795517810585,1.37,1.5758968274960146,1.5798023139467383,1.4478872577164483,1.2240846,1.239,2.0202332279505586
0.8516208336712403,-1.0166737801276964,1.01,0.7978777205285392,0.7994060565109008,0.7497336090634446,0.6860721,0.78,0.8642264208538877
1.281063641722434,-0.5660094039035471,1.0,1.332214973805023,1.2855106090700543,1.207041855683568,1.1465874,1.8549999999999998,1.115174181069912
1.2799044318967394,-0.4152179702027581,0.9,1.3228184955014808,1.3325249363594003,1.345407150670867,1.3318027,1.482,1.2278425322374233
1.1494181240076828,-0.5156615862245252,1.16,1.2527915724184415,1.2471288780229208,1.24089362187805,1.2354145,1.191,1.1530224112584906
1.3317985493734823,-0.853073237041772,0.96,0.9690189748717251,1.0525350331364705,0.9027635648453964,1.0280875,1.0230000000000001,1.2835608299451366
1.5059671251745181,-0.12931011124260805,1.39,1.5533862724709766,1.608191130288291,1.5468504262312965,1.5756533,1.579,1.5197398158531399
1.3832807962413107,-0.08826675710327808,1.5500000000000016,1.5453644283193517,1.5320959823044404,1.5004081959988675,1.5339121,1.550000000000002,1.460590777685688
1.781989660803719,0.39097014471859126,0.93,1.7593841587744172,1.872658912051471,1.882054528648228,1.7624876,1.438,1.7638722979730124
1.9001798991782266,0.3055222657091753,1.55,1.9862640797337607,2.021948048161627,2.025065787356682,1.7323353,1.8559999999999999,1.7450253703511696
1.684857410226411,0.1803019428507862,1.64,1.9934887827777346,1.9040172117116856,1.8236352788299652,1.7723567,1.9750000000000003,1.6597284759007975
1.4444401484284157,-0.018891170468974816,1.4599999999999946,1.468451671896621,1.4902742772401971,1.5542791179494688,1.5001363,1.459999999999998,1.5156894437007724
1.330645343128747,-0.3547488670025226,1.08,1.2688560260449535,1.2416070625029008,1.2537462823950543,1.2290006,1.282,1.31641828462498
1.0910270781077216,-0.6758750999536833,1.21,1.0058315523444268,1.0070506333379523,1.0128904348342798,0.9868828,1.019,1.0573974730522646
1.1681282088313987,-0.6746984590979874,1.02,1.1602245054786464,1.2108162317443298,1.2908062965961142,1.1220002,0.90588,0.9039442836486984
1.0679104244413808,-0.6248277593824971,1.08,1.042974079780322,1.0353113842926036,1.0695144844637317,1.045454,1.065,1.0423977210769768
1.4459589430443238,-0.01736551915978546,1.7100000000000026,1.6942087233549075,1.6602453424701997,1.5702324717752718,1.6659789,1.7099999999999995,1.5233386443240224
1.2147547281611781,-0.43759930782203105,1.11,1.2029849638701104,1.1883325499441268,1.2074616283094073,1.1609565,1.2120000000000002,1.1838266857337703
1.363367528419816,-0.36696064670119455,1.28,1.2637453730570403,1.3224535397730015,1.3280161883616133,1.2855811,1.283,1.294882831658558
1.0804517297442273,-0.7001207658985851,0.8700000000000033,0.9883576633984247,0.9705990379421695,0.9379900143945881,0.888396,0.9150000000000011,0.9543068349040829
1.2458571192216397,-0.5185801129763336,1.13,1.2274168444759128,1.2110623207909026,1.2626965597568331,1.178153,1.1330000000000002,1.2401188451850942
1.095800181840435,-0.59149532140971,0.97,1.2169692013112907,1.1736881734870963,1.0730169407727463,1.1826069,1.271,1.1108895839977602
3.0871924137945905,2.0768238044923546,4.75,3.4491031528721714,3.4257635721995836,3.376221393400367,3.6954868,3.781,2.943123238787525
