y_pred_LR,y_pred_SVR,y_pred_DT,y_pred_RF,y_pred_RFU,y_pred_GB,y_pred_XGB,y_pred_BT,y_pred_NN
0.21075369357160123,-0.8544128025839235,0.29,0.25450381433692915,0.26423334524098396,0.22897777737454494,0.24481314,0.2540927691234596,0.14852452496649216
0.2901666326082489,-0.5911752167620534,0.35,0.27522896545142056,0.28204219481831005,0.2756633198840119,0.27799836,0.284,0.3247487789687
1.0927755479256052,1.2012482261452377,1.18,0.9170388832638565,0.9498309479380599,1.0291649719133162,1.0066447,1.1560000000000001,1.0885046886812564
1.055847929076932,0.9999111436546737,0.78,0.7700393567485384,0.7735664213499454,0.8461448441358349,0.68530977,0.74,1.0630171392536196
0.3503323177769976,-0.6159959800223704,0.28,0.29767814435066475,0.29446599487280467,0.30174846641833497,0.297651,0.297,0.3217599304001906
0.8298527692242217,0.7315525545055322,0.9,0.8257123467937849,0.8167128279348509,0.7993074474662089,0.84488446,1.037,0.8277058311307739
0.45973510629029185,-0.25034144429115845,0.34,0.41427511801421185,0.4228463213965764,0.435160711530647,0.42754725,0.41200000000000003,0.4983749779116574
0.9854696464864989,1.3738055114716756,0.8,1.0444049282133447,1.037224680303578,1.0929975061923491,1.1083928,1.051,0.9844386026616574
0.3025547689397117,-0.5940399220195511,0.36,0.40236224888404126,0.3840208852133422,0.3389547028273171,0.37640634,0.45099999999999996,0.33580645438732126
0.399451634827197,-0.4400017363743156,0.84,0.7168520663262464,0.6489766151067643,0.5783481479623928,0.6637679,0.8320000000000001,0.42681523955888134
0.30749759928255765,-0.6203743849394496,0.39,0.36230775894570866,0.37848225659098245,0.34246337812951777,0.38259628,0.35338356164383555,0.3240056546281871
0.37947566848107805,-0.2788208888805388,0.36,0.4282673919376785,0.4381416802609195,0.40233032619319925,0.43966398,0.39999999999999997,0.3604206534508334
0.4627596701054213,-0.0723808510266919,0.43,0.4860215463319342,0.4713282375863484,0.49414552018855673,0.39571804,0.492,0.4499515366204738
0.44295497417430607,-0.36109239440873986,0.3,0.34642177288779896,0.37597334889648465,0.3493858067743052,0.28716448,0.354,0.4872152246639634
0.4139821634249134,-0.4370371965227817,0.29,0.3615785461844876,0.373710181744801,0.36775643380415485,0.35393944,0.39899999999999997,0.42748841262714266
0.634025536101894,-0.059871076844922544,0.56,0.5112391862392521,0.5052636710743694,0.47288339722136413,0.5013974,0.553,0.6425780968718326
0.39400012019335656,-0.48018990758601854,0.24,0.3389771299928195,0.3393216708720286,0.3428159034418261,0.3227428,0.374,0.3756774462593844
0.30057491890451127,-0.7110807313792569,0.23183673469387756,0.2738972998810323,0.2751745111866612,0.2519780615396308,0.2547939,0.24691836734693878,0.3126469396119944
0.5663936115771743,-0.1580179733390269,0.56,0.4202511651300621,0.39904214558009515,0.40618427024987175,0.43060574,0.44800000000000006,0.5382087901263253
0.3385464818234143,-0.6641286174967744,0.2984114583333347,0.29717535327906464,0.2964344409921324,0.29330676221331825,0.29839134,0.29832935406382466,0.34124211252756353
0.5367383387725648,0.29947030068034286,0.49,0.6897057672962571,0.6526317381734325,0.6671876208922574,0.6168347,0.7849999999999999,0.6231248082438041
