y_pred_LR,y_pred_SVR,y_pred_DT,y_pred_RF,y_pred_RFU,y_pred_GB,y_pred_XGB,y_pred_BT,y_pred_NN
0.4580736104251677,-0.5085039605893176,0.25,0.4061149143683787,0.4416223253497038,0.47355509777522425,0.49574545,0.553,0.30771912108857646
1.2462721900972156,0.6162629669428419,0.86,1.221457957702992,1.2276428272832107,1.3400233270506403,1.1174605,1.393,1.1013019832851954
0.7404538053880552,0.1838956815735463,0.34,1.1366677545106796,1.1444705695837778,1.1063245748891974,1.0587035,0.5840000000000002,0.7395570571696298
0.8082801211700256,-0.08979670439689408,0.9,1.0952821957842835,0.9846897161827147,1.2040322843137303,1.2338719,1.433,0.773547153486119
0.5740446304124834,-0.22593453943862357,0.42,0.5186681506151172,0.5386038864536933,0.6355516751831637,0.61035407,0.387,0.5397084839759202
0.27752387580660903,-0.7469482903215536,0.1896747967479665,0.1871397851207303,0.18690030716912984,0.20101347574910983,0.19516629,0.18965065691255373,0.2835923886594566
0.6192679563329868,-0.28735596308360567,0.24,0.5681185857418333,0.5918923295951768,0.6184974928902746,0.66827863,0.545,0.6338250715005559
0.3513059291036539,-0.6159653565960501,0.33997389033942804,0.33827143202293736,0.33488491094851475,0.3212894701746043,0.33431122,0.3399723286590408,0.3551845080657049
1.0642136030694396,0.3847747098644348,0.61,1.1740709134142704,1.1805420019868471,1.180198234910719,1.1446322,0.7649999999999999,0.5056587557712063
0.2616957115488543,-0.7698884449011318,0.16015267175572356,0.16291106883719575,0.16336290104595033,0.19470162660851734,0.16820388,0.16012051293240248,0.26788603202141503
1.361331443377688,1.0158412552581706,0.3,1.0666695477608201,1.1673012085931158,1.3566208462359497,1.2057924,0.8089999999999999,1.390778390420493
0.8167018396064364,0.4214673491857081,1.14,1.1226983520873157,1.1198272845269173,1.0510353005073638,0.8543507,0.7790000000000001,0.8550926903349474
1.1158058065874,0.5149099908117258,2.19,1.5212932282725193,1.4883311424555772,1.2348833236469192,1.3049897,2.559,0.9144828914866906
0.5469225168805059,-0.46899515529790153,0.26,0.35684686549613887,0.40687096343139567,0.3375243052031158,0.3685555,0.29600000000000004,-0.11922138796308135
1.2590411073336591,0.3004146004856456,0.98,1.3626869205016428,1.2160403720181732,1.1664912908528393,1.2645472,2.5700000000000003,0.5711884334974385
0.5957940658781037,-0.555605539329346,0.34,0.3110457329418029,0.3183826769758032,0.3250614359308548,0.28689587,0.325,0.6289166364657061
