y_pred_LR,y_pred_SVR,y_pred_DT,y_pred_RF,y_pred_RFU,y_pred_GB,y_pred_XGB,y_pred_BT,y_pred_NN
0.7936844053726614,0.1400556050806698,0.41,0.8215367281969053,0.8490938743492772,0.8478316710956897,0.80953586,0.8480000000000001,0.7816308901182885
0.4039833958142899,-0.774434141058566,0.22999999999999998,0.25627989731555184,0.25639305098431125,0.2788065975633481,0.16384473,0.26466666666666666,0.33221532578243634
0.48070423508235094,-0.508494336093372,0.44,0.49572761146552907,0.4854092628073019,0.436936304693446,0.47623885,0.6920000000000001,0.42227856188268126
0.7343838058543996,0.10073800320918352,1.33,0.8304532214330306,0.8239953540958537,0.8219835955970284,0.85997045,0.8719999999999999,0.8780591505714115
0.48320934615559974,-0.7382750850451181,0.71,0.3771422746273543,0.40862944296084386,0.4045858020609186,0.3864709,0.44300000000000006,0.3604790375846421
0.6032099404334339,-0.11528455620092931,0.46,0.738469874102126,0.6818073064008494,0.6690341583677125,0.6857748,0.8390000000000001,0.4918916170381174
0.32495345968965816,-0.7900039881142198,0.2,0.22381672242644715,0.24038829326684186,0.24610957914412435,0.24237144,0.202,0.21937842224211374
1.1343934574945693,0.785203958252567,0.67,1.090818301488321,1.1045081109821309,1.0989323603000714,1.1081192,1.0059999999999998,1.0638586277635795
0.6831816964077075,0.04289090311659011,0.96,0.8934162485888681,0.8233442794593167,0.7586540488781832,0.85002667,1.0189999999999997,0.7964354697487375
0.48814128274025004,-0.41280562372872626,0.43,0.3880085685458565,0.3826476091680775,0.4343289034736745,0.43970054,0.398,0.5010879808792419
0.6372892015226812,-0.09072023281273228,0.41,0.7300478329235917,0.7368115787424127,0.6587974496702174,0.6756768,0.6849999999999999,0.5047434774057287
0.6463532744517881,-0.0755398110406868,0.99,0.9122003185029667,0.8429832166604416,0.8090737767011439,0.92284286,0.9109999999999999,0.711135702560036
0.6828085672854125,0.21753668205532944,0.8050130548302927,0.8124570186155444,0.8099284150691541,0.7739899653800084,0.8081392,0.8049533300043874,0.8099824183119302
0.8014637948439741,0.23135804489628703,0.74,0.7680438234326226,0.7650700905795987,0.7797736825578108,0.7465206,0.7390000000000001,0.681926558643994
0.3546457883546514,-0.6749679001888309,0.31999999999999507,0.3203948052252684,0.3201146290730431,0.32359695334751265,0.3212218,0.3199999999999973,0.3161960368357764
0.6022633835112726,-0.4119201416203388,0.35,0.4047109660738431,0.4041028677437958,0.5243739954094169,0.42662013,0.5060000000000001,0.5094081909296113
1.1089150728044923,1.0944075593486242,1.45,1.3109368610692786,1.2546590472679666,1.2988689047602833,1.190918,1.3849999999999998,1.136354896834263
0.4701847703405357,-0.4795917791274817,0.71,0.4178411522698439,0.4222792425036598,0.41193638643125935,0.37038124,0.404,0.45478541566098013
0.3951747120092409,-0.5750143584653664,0.4,0.39961139699972315,0.39969203767736694,0.38660143421029797,0.39809918,0.4000000000000007,0.38383900443475866
0.5397677245415092,-0.38597791144176113,0.45,0.5303519092381327,0.5660956113675207,0.5766792566325323,0.5584494,0.5999844961240312,0.5742865978010281
0.8251120247125067,-0.16942815834281094,1.03,0.8357746224733503,0.7567760035742808,0.7205308892510142,0.7428068,1.05,0.6573285989227722
0.6465812699345539,-0.0874129460189162,0.34,0.5814937259248302,0.6829527792775677,0.7268402421040211,0.6499253,0.522,0.7268039636047294
0.6828085672854125,0.21753668205532944,0.8050130548302927,0.8124570186155444,0.8099284150691541,0.7739899653800084,0.8081392,0.8049533300043874,0.8099824183119302
0.6371695080170171,-0.04424759548814833,1.0,0.8836915373227399,0.8346529867709145,0.7505556712564839,0.8225426,0.9219999999999999,0.701546426777182
0.4042230575753633,-0.6425450276530145,0.56,0.4484694378161055,0.4324433903478694,0.3954061215210578,0.44744834,0.5129999999999999,0.34077057377878656
0.807147377313658,-0.2733043289097276,0.46,0.6584819058466803,0.638400631968102,0.6822535278431628,0.47504175,0.704,0.7075906739901097
0.5320379550174983,-0.4721867078964416,0.34,0.43641010927886265,0.45913979541652744,0.4163446825348573,0.43847218,0.7209999999999999,0.401356034084766
0.7984585112161553,0.3224629528062479,0.58,1.1851734828787495,1.001498771942293,0.93778097707436,1.1026096,2.0389999999999997,0.8401255316978906
0.7703541426101047,0.47478912422649955,0.9559390862944116,0.9474915191463374,0.9471727234814974,0.9421197945120207,0.95382386,0.9557181784365657,0.8359239821931508
0.6991000557798004,0.20303899164986983,0.28,0.7441261950249792,0.7378180062664197,0.7420555565131728,0.49175236,0.399,0.8777821423147283
0.617822490946575,-0.5462479954131465,0.32,0.40229181022724625,0.45319415628734233,0.44685941487766745,0.41949925,0.385,0.24267525877337898
0.3601774412783927,-0.6864216651707447,0.3,0.3383802520405499,0.3585011376088795,0.40195109737569035,0.3887488,0.31999999999999995,0.28813344420386816
0.29917952662059144,-0.5912968458733916,0.38000000000000006,0.36707140546809036,0.3771652798325733,0.34702757752321356,0.38023037,0.3678979591836734,0.32522225641525543
0.9293507381444935,0.047330210999775024,1.23,0.7565615095650302,0.8050447267671715,0.7363251132585106,0.6976511,0.9639999999999999,0.8250664935333116
0.9547159825491042,0.5252036026894344,0.99,0.9876785149476437,0.9724665437225063,1.0008681500239414,1.0036695,1.059,0.8901135017778454
0.329870146803326,-0.7537474303897091,0.46,0.26914212880874167,0.255228115475381,0.23723760202162128,0.24391057,0.392,0.23062200507786584
0.7155693946094109,0.056568390379138134,1.33,0.8524000961282637,0.8229740381767695,0.8185987433579861,0.8459298,0.9109999999999999,0.8685830936152532
1.067809010654645,1.1491914632747309,1.11,1.4178594896874221,1.406077758743294,1.4124168390207243,1.2293326,1.3969999999999998,1.383185476375353
0.4873653770570642,-0.19134748475294333,0.55,0.5858360734574662,0.5973861660209931,0.5902576920943552,0.6187777,0.518,0.41198650753295857
0.3854995728715513,-0.6429656123752405,0.3,0.4064572511649054,0.4126461020553262,0.4192581947499872,0.37692392,0.5030000000000001,0.3262692918230868
0.41256448283682734,-0.5977772556557797,0.21,0.47842203169588937,0.4654107961018421,0.4681450001267772,0.52239686,0.386,0.35102661742464497
0.5531218996189016,-0.27489906950596127,0.5,0.5979900273393429,0.5860030971038923,0.6448906963486887,0.81603116,0.483,0.4972575382026401
0.3951747120092409,-0.5750143584653664,0.4,0.39961139699972315,0.39969203767736694,0.38660143421029797,0.39809918,0.4000000000000007,0.38383900443475866
0.3546457883546514,-0.6749679001888309,0.31999999999999507,0.3203948052252684,0.3201146290730431,0.32359695334751265,0.3212218,0.3199999999999973,0.3161960368357764
0.9417840089935546,0.5668464383703533,1.11,1.1690294041781832,1.0959506605430946,1.0223032773671734,0.9264207,1.5550000000000002,0.9157048019988769
0.7760787656430005,0.08039319708720344,0.96,0.7264298541616858,0.716756703240807,0.6838733234439963,0.80182284,0.659,0.6443072116343149
0.8234170849362902,0.21131666916325878,0.56,0.7953781989646344,0.7779003706584426,0.7991410386287783,0.8014008,0.759,0.6885836554489018
0.29145374171583327,-0.7881789938870936,0.22,0.2605232239337248,0.25929658153284624,0.22925536115155798,0.22430673,0.221,0.20589050831114625
0.48570771592586315,-0.37805273048594396,0.53,0.4597123280938372,0.5009652156205687,0.5093732236639403,0.4444609,0.37700000000000006,0.5217838818576441
0.6828085672854125,0.21753668205532944,0.8050130548302927,0.8124570186155444,0.8099284150691541,0.7739899653800084,0.8081392,0.8049533300043874,0.8099824183119302
1.4963985091061973,1.877829003373183,3.23,1.759892046824303,1.7285678853525317,1.7465224302378013,1.6453817,1.6669999999999998,1.5127549216512142
0.49548783697008286,-0.7912157674107936,0.3,0.43730393556039454,0.4357504723697632,0.5361722009791214,0.4014478,0.3529999999999999,0.3040117392916932
1.0809405939230703,0.8467789253824596,1.06,1.1288898097616005,1.1216383384802764,1.2091508354612623,1.1019869,1.0949999999999998,1.0333397485993618
0.8580307648862562,0.6094312402222823,1.0,1.1335839278218809,1.2023622798120501,1.0742475059301286,1.1824365,1.1489999999999996,0.8655596111180024
0.46405665027458515,-0.44512845584510224,0.4,0.42780245063926536,0.4424955162564948,0.4743402371214374,0.45742843,0.7078367346938775,0.32514608960221386
0.26783501600609616,-0.6414073018048663,0.28,0.32468318646732114,0.3282641951642918,0.3229705102448983,0.3307097,0.312,0.30814467603814016
0.6035187682463106,-0.16505350836161942,0.78,0.961564304252645,0.8897454059638463,0.732145147261683,0.73084813,1.3419999999999999,0.46120622427150343
0.6727261546037842,0.14981385944843814,0.97,0.6952360260236493,0.7096249314374207,0.7252095011860371,0.6934286,0.582,0.5415823901868819
0.5322286067769438,-0.45987820465213464,0.63,0.42938252550144074,0.4534484329674473,0.4209882894886845,0.45796987,0.516,0.5178918962827281
0.6063230902549772,-0.4080686449322814,0.25,0.5444040057797548,0.5313338170693399,0.5124373316089087,0.3810125,0.6753953488372093,0.4893085197422355
0.28288504344620435,-0.6858353634144942,0.33,0.35796974277185944,0.35462387253389066,0.3092223882510378,0.2942331,0.465,0.31857095965619014
0.3546457883546514,-0.6749679001888309,0.31999999999999507,0.3203948052252684,0.3201146290730431,0.32359695334751265,0.3212218,0.3199999999999973,0.3161960368357764
0.7507129218734022,0.12927782146843164,0.64,0.979189707484255,0.9129001515791623,0.8387118455896082,0.9547421,1.016,0.9340244700807401
1.2624128675439867,0.8007777454080272,1.33,1.2601022428092012,1.241824996686723,1.2553513476159508,1.2698354,1.2429999999999999,1.228017215354929
0.9194178919011217,0.675381113263952,1.12,1.6482645511878877,1.5972729138423645,1.22649848338176,1.8125699,2.0669999999999997,1.1581966308096363
0.48705238849150945,-0.7405830041873864,0.21,0.39950785394297134,0.4671234779149696,0.3775686253908604,0.3843299,0.24900000000000003,0.35494243754241955
0.9003829997964895,0.28971909101377263,0.79,0.82247129395762,0.8345906950358878,0.8063330411490651,0.8021097,0.8370000000000001,0.8064196781990489
0.5139513705348535,-0.3415867319761949,0.49,0.4816896158031084,0.5080465564829901,0.4752505712160188,0.45753598,0.43600000000000005,0.40379240654112186
0.33056778180197854,-0.6847043046349892,0.27,0.2787452627678051,0.2789622989591394,0.26439373465318355,0.27615708,0.34099999999999997,0.26544772036003766
1.3047732809362191,1.2794563422899423,1.34,1.3481758716950416,1.3444849314794594,1.3706501214220597,1.3578942,1.565,1.2899868158939016
0.4521124460180319,-0.4962363895572626,0.86,0.4623902014013521,0.4586296276262127,0.45358813635376705,0.32387757,0.581,0.4786758490814616
0.7173085714011608,0.06806613889726948,0.87,0.8510824132462512,0.8297911945466716,0.7818082843241329,0.8558785,0.8160000000000001,0.835978507238929
