y_pred_LR,y_pred_SVR,y_pred_DT,y_pred_RF,y_pred_RFU,y_pred_GB,y_pred_XGB,y_pred_BT,y_pred_NN
0.21285696005637844,-0.6469996267195808,0.175,0.18290539797350572,0.1981273506898228,0.2085447840948228,0.19553585,0.1755,0.196035564993559
0.31371175241430393,-0.3589261442400913,0.19,0.4378781358728771,0.43982961732548864,0.3933632576136778,0.40806726,0.39299999999999996,0.40404263523154005
0.5342636379366563,0.28124403350820304,0.69,0.4739077869005823,0.4632317117759142,0.40654824646707316,0.44883054,0.479,0.6015026544760567
0.2984208197506704,-0.3568409071975155,0.27,0.26812877773288024,0.252248489976454,0.26698258570045497,0.26700404,0.312,0.2747413476227305
0.6405049294733132,1.2635968387390033,0.92,0.7569306916534175,0.7778513860667371,0.7844988870735621,0.7750898,0.7470000000000001,0.7170758820911225
0.3005099584524124,-0.33084853531164726,0.24,0.2793174772172878,0.2505824219301751,0.26698258570045497,0.26632294,0.249939393939394,0.2462114477475208
0.2960883115805927,-0.6207616957542957,0.22,0.24127214123824994,0.23267290510302757,0.20936153411615846,0.31559902,0.31100000000000005,0.36737304535412396
0.25838883389654604,-0.4993906490380646,0.21,0.22260376643907467,0.22921440518558847,0.24586898694696757,0.24186604,0.262,0.23787090087595808
0.20081353896406834,-0.6192271387358992,0.17,0.18914526576532595,0.18980567613883617,0.20011930074596587,0.18309516,0.22000000000000003,0.18487910019312603
0.2277288067163393,-0.5614508455455431,0.21,0.2164051875245773,0.2137287583452462,0.2431718547394865,0.21040857,0.209,0.19013677136966778
0.790928805866606,1.100079287338601,1.02,0.6267974623640318,0.648518421190629,0.6352603383478338,0.5766402,0.47700000000000004,0.7970787648987063
0.23883822765821622,-0.5553637005513985,0.18,0.21041829283340605,0.21493051869010074,0.24120790090234345,0.25635514,0.21500000000000002,0.22101648387956785
0.36343608088140894,-0.026519640757050933,0.37,0.45196772761904536,0.4477462760406105,0.49876451295458574,0.45797217,0.49099999999999994,0.45318562938951534
0.2515504626298667,-0.5183679507912561,0.17,0.22358703041455144,0.23226677008621346,0.22304056579993575,0.22274727,0.23700000000000002,0.22771105100568279
0.28523198396223925,-0.3144821066928596,0.29,0.2984925205383188,0.2929054586243211,0.2590751349058907,0.28675288,0.26400000000000007,0.2813054553192116
0.22506862353444462,-0.6143660942915949,0.08,0.19607706046230003,0.21368976814136428,0.21919174486909687,0.20497026,0.11400000000000002,0.216153191429177
0.26846785973523946,-0.47405785135289713,0.46,0.2662200546949687,0.22634399521487453,0.24808483334527046,0.22535053,0.273,0.25446588627845323
0.19708531426007614,-0.6776595871789792,0.19,0.18827624119181358,0.18666989431153996,0.17854055838522576,0.1738452,0.173,0.2229330814475674
0.15781703781660253,-0.5697708398764108,0.18000000000000002,0.17891385959837,0.1835809723121785,0.18016551576000867,0.16972007,0.18299999999999997,0.15508489628688182
1.2723053090176926,1.2876979700414062,0.65,0.8244311899967426,0.7579009105748125,1.064694882674199,0.5591791,0.9509999999999998,1.024505222497585
0.5321988276075893,0.5881063917257404,0.64,0.5316137825371515,0.5316992099577806,0.5512797757641855,0.5331128,0.64,0.4825549031078624
0.15875055639531788,-0.6689901541656873,0.11,0.15041802740377994,0.160410154093807,0.14843156685552186,0.14626591,0.139,0.1759353418881171
0.437611940645315,0.23394061464526006,0.34,0.5672110461105216,0.5517738437761776,0.5891515910617152,0.56277627,0.49799999999999994,0.34050021313173695
