date only,blabla,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-03-13,1,0.88,0.98,0.41,0.34,0.32,0.31,0.31,0.3,0.42,0.24,0.27,0.22,0.28,0.26,0.22,0.22,0.21,0.22,0.25,1.08,2.08,2.14,0.86,0.7
2015-03-14,1,0.59,0.62,0.48,0.33,0.3,0.25,0.25,0.24,0.24,0.26,0.35,0.27,0.31,0.25,0.5,0.36,0.43,0.46,0.7,0.62,0.67,0.66,0.84,0.83
2015-03-15,1,0.74,0.78,0.3,0.25,0.24,0.21,0.21,0.21,0.23,0.31,0.26,0.22,0.37,0.31,0.51,1.27,0.73,0.7,0.6,1.06,1.18,1.17,0.86,0.96
2015-03-16,1,0.7,0.49,0.42,0.31,0.24,0.21,0.22,0.49,0.25,0.22,0.23,0.23,0.21,0.27,0.21,0.22,0.21,0.22,0.29,0.9,1.07,1.86,1.62,0.92
2015-03-17,1,0.95,0.55,0.35,0.22,0.22,0.22,0.22,0.21,0.4,0.21,0.22,0.22,0.27,0.55,0.24,0.21,0.21,0.22,0.41,0.98,0.92,1.06,1.14,1.17
2015-03-18,1,1.21,0.69,0.49,0.4,0.24,0.23,0.22,0.38,0.29,0.22,0.25,0.22,0.22,0.22,0.23,0.24,0.22,0.22,0.22,0.64,2.21,0.84,0.87,0.88
2015-03-19,1,0.85,0.5,0.31,0.62,0.31,0.23,0.23,0.22,0.31,0.22,0.33,0.42,0.59,0.29,0.31,0.3,0.27,0.21,0.52,0.9,1.0,1.12,1.18,0.83
2015-03-20,1,0.38,0.3,0.3,0.31,0.39,0.31,0.3,0.31,0.57,0.29,0.22,0.21,0.21,0.33,0.36,0.45,0.26,0.27,0.22,0.34,0.37,0.36,0.44,0.78
2015-03-21,1,0.63,0.59,0.43,0.44,0.29,0.23,0.22,0.31,0.33,0.22,0.46,0.21,0.27,0.7,0.41,0.46,0.21,0.44,0.38,0.46,0.59,0.75,0.62,0.56
2015-03-22,1,0.62,0.84,0.5,0.22,0.21,0.21,0.21,0.21,0.21,0.35,0.43,0.45,0.54,0.63,0.41,0.33,0.31,0.31,0.85,0.79,1.51,1.18,1.1,1.15
2015-03-23,1,0.59,0.24,0.23,0.22,0.23,0.21,0.21,0.27,0.4,0.21,0.21,0.23,0.21,0.21,0.21,0.31,0.22,0.22,0.21,0.21,0.41,1.0,1.02,1.25
2015-03-24,1,0.4,0.22,0.21,0.21,0.21,0.21,0.21,0.42,0.48,0.21,0.28,0.54,0.31,0.34,0.26,0.21,0.2,0.2,0.2,0.38,1.51,1.85,1.6,1.19
2015-03-25,1,0.68,0.41,0.45,0.45,0.41,0.38,0.22,0.22,0.56,0.25,0.21,0.21,0.23,0.23,0.23,1.16,0.46,0.26,0.51,3.08,1.37,0.99,0.95,0.95
2015-03-26,1,0.37,0.33,0.31,0.29,0.22,0.21,0.21,0.47,0.3,0.39,0.22,0.28,0.23,0.22,0.25,0.22,0.29,0.25,0.6,0.64,0.7,0.94,0.74,1.06
2015-03-27,1,0.8,0.32,0.31,0.33,0.3,0.28,0.27,0.43,0.42,0.3,0.31,0.32,0.32,0.4,0.32,0.31,0.29,0.29,0.29,0.3,0.77,0.91,1.06,1.06
2015-03-28,1,1.07,0.72,0.41,0.36,0.31,0.3,0.3,0.3,0.33,0.6,0.51,0.32,0.32,0.3,0.3,0.39,0.3,0.48,0.5,0.81,1.92,2.38,2.25,1.03
2015-03-29,1,0.86,0.51,0.45,0.41,0.31,0.3,0.29,0.29,0.29,0.45,0.36,0.29,0.36,0.83,0.86,0.98,0.62,0.62,0.64,0.88,1.25,1.56,1.86,0.97
2015-03-30,1,0.57,0.47,0.43,0.42,0.45,0.4,0.39,0.44,0.28,0.22,0.33,0.21,0.22,0.24,0.38,0.22,0.21,0.21,0.46,0.72,1.35,0.66,0.67,0.5
2015-03-31,1,0.56,0.58,0.36,0.31,0.3,0.3,0.3,0.53,0.63,0.2,0.21,0.28,0.39,0.5,0.3,0.26,0.24,0.21,0.43,0.38,0.37,0.78,0.77,0.62
2015-04-01,1,0.33,0.72,0.51,0.43,0.34,0.33,0.28,0.37,0.4,0.21,0.21,0.19,0.2,0.21,0.24,0.65,0.31,0.34,0.49,0.38,0.47000000000000003,0.56,1.33,0.86
2015-04-02,1,0.38,0.39,0.25,0.21,0.21,0.2,0.21,0.43,0.28,0.22,0.21,0.35,0.21,0.21,0.21,0.21,0.21,0.21,0.37,0.57,2.49,1.49,0.96,0.89
2015-04-03,1,0.48,0.39,0.37,0.32,0.31,0.31,0.29,0.29,0.29,0.29,0.29,0.35,0.9,0.49,0.89,0.87,0.82,0.44,0.52,0.68,0.66,0.72,0.99,1.08
2015-04-04,1,0.78,0.54,0.47,0.22,0.21,0.21,0.21,0.21,0.28,0.36,0.27,0.41,0.27,0.27,0.36,0.22,0.42,0.58,0.24,0.21,0.39,1.89,1.12,0.75
2015-04-05,0,0.31,0.25,0.22,0.21,0.21,0.21,0.21,0.21,0.21,0.28,0.33,0.2,0.42,0.33,0.48,0.27,0.22,0.43,0.57,0.66,0.71,0.72,0.47,0.33
2015-04-06,1,0.23,0.21,0.21,0.21,0.25,0.25,0.2,0.2,0.19,0.2,0.2,0.43,0.52,0.62,0.36,0.47,0.77,0.66,1.11,0.83,0.66,1.31,0.8,0.76
2015-04-07,0,0.45,0.29,0.21,0.22,0.22,0.22,0.22,0.34,0.21,0.3,0.22,0.21,0.24,0.21,0.21,0.56,0.21,0.21,0.42,0.52,2.04,0.79,0.61,0.6
2015-04-08,0,0.22,0.22,0.22,0.21,0.21,0.37,0.3,0.36,0.24,0.23,0.35,0.21,0.2,0.3,0.21,0.21,0.25,0.21,0.48,0.39,0.66,0.7,0.78,0.85
2015-04-09,1,0.91,0.52,0.44,0.4,0.39,0.29,0.29,0.29,0.3,0.26,0.24,0.22,0.2,0.21,0.21,0.21,0.33,0.26,0.64,1.03,1.21,0.97,0.81,0.56
2015-04-10,1,0.47,0.32,0.23,0.21,0.2,0.2,0.21,0.34,0.23,0.27,0.71,0.21,0.2,0.2,0.2,0.2,0.21,0.21,0.21,0.6,0.64,0.87,0.71,0.85
2015-04-11,1,0.78,0.29,0.28,0.39,0.22,0.21,0.21,0.21,0.21,0.21,0.25,0.35,0.21,0.39,0.49,0.24,0.46,0.24,0.36,0.38,0.83,0.88,0.9,1.17
2015-04-12,1,0.56,0.58,0.25,0.23,0.3,0.21,0.21,0.21,0.21,0.21,0.64,0.56,0.28,0.33,0.46,0.56,0.32,0.23,0.21,0.27,0.99,1.04,1.26,0.96
2015-04-13,1,0.78,0.43,0.23,0.19,0.19,0.23,0.2,0.41,0.25,0.2,0.2,0.2,0.24,0.28,0.4,0.32,0.19,1.49,2.34,0.39,0.77,0.63,0.5,0.56
2015-04-14,1,0.65,0.52,0.42,0.24,0.21,0.21,0.26,0.25,0.27,0.21,0.21,0.21,0.22,0.39,0.21,0.45,0.27,0.45,0.57,0.2,0.21,1.37,0.77,0.7
2015-04-15,1,0.61,0.41,0.35,0.23,0.21,0.21,0.21,0.28,0.34,0.21,0.2,0.2,0.2,0.27,0.24,0.21,0.21,0.21,0.57,0.56,0.59,0.87,0.95,0.95
2015-04-16,1,0.58,0.42,0.36,0.21,0.2,0.2,0.275,0.35,0.31,0.21,0.28,0.3,0.48,0.38,0.37,0.42,0.72,0.47,0.52,0.51,0.61,0.82,0.78,0.59
2015-04-17,0,0.69,0.5,0.43,0.34,0.2,0.19,0.2,0.41,0.37,0.22,0.31,0.21,0.21,0.21,0.22,0.22,0.21,0.21,0.27,0.22,0.66,0.71,0.39,0.25
2015-04-18,1,0.23,0.21,0.22,0.21,0.22,0.2,0.2,0.22,0.21,0.44,0.41,0.99,1.06,0.41,0.4,0.43,0.48,0.51,0.77,0.82,1.06,1.21,1.26,0.91
2015-04-19,1,0.65,0.46,0.23,0.22,0.21,0.22,0.21,0.2,0.31,0.45,0.21,0.21,0.23,0.21,0.2,0.21,0.21,0.21,0.25,0.55,0.48,0.35,0.54,1.14
2015-04-20,1,0.8,0.43,0.23,0.22,0.22,0.21,0.21,0.56,0.36,0.21,0.21,0.21,0.2,0.42,0.33,0.31,0.37,0.23,0.51,0.67,1.07,1.4,1.12,0.92
2015-04-21,1,0.54,0.48,0.22,0.21,0.2,0.2,0.2,0.32,0.36,0.28,0.33,0.23,0.22,0.2,0.2,0.22,0.25,0.5,0.7,0.54,0.71,0.99,1.29,0.97
2015-04-22,1,0.81,0.4,0.38,0.36,0.31,0.29,0.29,0.41,0.25,0.31,0.22,0.23,0.27,0.43,0.21,0.2,0.2,0.2,0.25,0.22,0.21,1.51,0.72,1.25
2015-04-23,1,1.05,0.53,0.31,0.31,0.3,0.33,0.36,0.61,0.44,0.35,0.21,0.28,0.21,0.22,0.21,0.25,0.24,0.23,0.63,0.62,2.44,0.93,1.08,1.16
2015-04-24,1,0.95,0.43,0.21,0.21,0.21,0.21,0.22,0.4,0.29,0.25,0.25,0.41,0.22,0.39,0.26,0.27,0.24,0.26,0.51,0.52,0.87,0.92,0.8,0.76
2015-04-25,1,0.42,0.35,0.22,0.21,0.21,0.2,0.2,0.22,0.22,0.21,0.47,0.21,0.21,0.2,0.19,0.21,0.36,0.57,0.57,0.84,2.13,1.05,1.05,0.71
2015-04-26,1,0.48,0.22,0.22,0.24,0.21,0.19,0.25,0.49,0.38,0.63,0.72,0.49,0.49,0.3,0.24,0.23,0.6,0.68,0.94,1.33,0.81,0.59,0.24,0.22
2015-04-27,0,0.21,0.21,0.21,0.22,0.22,0.22,0.41,0.4,0.35,0.23,0.22,0.23,0.22,0.23,0.23,0.38,0.3,0.36,0.49,0.79,0.82,0.99,0.85,0.77
2015-04-28,0,0.8,0.32,0.18,0.19,0.18,0.19,0.18,0.52,0.44,0.18,0.18,0.17,0.16,0.17,0.18,0.18,0.18,0.18,0.18,0.58,0.74,0.86,0.95,0.83
2015-04-29,0,0.45,0.22,0.2,0.19,0.18,0.18,0.18,0.2,0.26,0.18,0.18,0.18,0.19,0.19,0.19,0.2,0.19,0.32,0.5,0.74,0.76,0.99,0.8,0.56
2015-04-30,0,0.22,0.2,0.25,0.25,0.2,0.2,0.35,0.26,0.32,0.18,0.19,0.2,0.2,0.2,0.2,0.18,0.17,0.18,0.19,0.19,0.2,0.19,0.19,0.17
2015-05-01,0,0.24,0.17,0.18,0.19,0.2,0.19,0.19,0.17,0.19,0.18,0.25,0.21,0.19,0.19,0.18,0.18,0.16,0.2,0.37,0.68,0.69,0.66,0.65,0.63
2015-05-02,0,0.22,0.19,0.19,0.2,0.2,0.18,0.17,0.19,0.25,0.28,0.18,0.17,0.33,0.15,0.43,0.57,0.6,0.55,0.28,0.99,0.58,1.08,0.64,0.33
2015-05-03,1,0.29,0.27,0.27,0.28,0.29,0.29,0.29,0.29,0.95,0.63,0.68,0.66,0.61,0.46,0.34,0.44,0.69,1.06,0.59,0.79,0.9,0.73,0.76,0.77
2015-05-04,0,0.2,0.2,0.2,0.2,0.2,0.2,0.31,0.3,0.18,0.18,0.17,0.17,0.17,0.17,0.18,0.17,0.17,0.17,0.63,1.46,0.87,0.87,0.35,0.18
2015-05-05,0,0.17,0.17,0.17,0.17,0.16,0.16,0.33,0.3,0.19,0.19,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.18,0.3,0.74,0.74,0.54,0.43
2015-05-06,0,0.18,0.17,0.18,0.18,0.17,0.17,0.17,0.34,0.18,0.17,0.17,0.17,0.17,0.16,0.16,0.16,0.15,0.18,0.39,0.56,0.63,0.94,0.53,0.26
2015-05-07,1,0.24,0.18,0.18,0.18,0.17,0.18,0.32,0.46,0.63,0.18,0.17,0.17,0.17,0.18,0.18,0.18,0.19,0.3,0.19,0.75,1.35,1.98,1.79,0.72
2015-05-08,0,0.43,0.39,0.2,0.19,0.18,0.18,0.18,0.52,0.26,0.18,0.17,0.17,0.17,0.17,0.18,0.19,0.22,0.24,0.43,0.56,0.9,0.75,0.34,0.23
2015-05-09,1,0.17,0.26,0.18,0.18,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.73,0.83,0.63,0.75,0.74,0.69,0.65,0.68,0.37,0.28,0.27,0.68,0.68
2015-05-10,1,0.28,0.27,0.27,0.28,0.28,0.3,0.26,0.26,0.29,0.5,0.53,0.59,0.34,0.28,0.43,1.1,0.39,0.33,0.34,0.48,0.67,0.69,0.56,0.27
2015-05-11,0,0.18,0.17,0.17,0.17,0.17,0.17,0.42,0.49,0.21,0.17,0.17,0.17,0.17,0.18,0.18,0.17,0.16,0.55,0.69,0.42,0.25,0.25,0.29,0.41
2015-05-12,0,0.32,0.23,0.18,0.17,0.17,0.17,0.47,0.26,0.36,0.24,0.19,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.59,0.63
2015-05-13,1,0.44,0.27,0.27,0.27,0.27,0.26,0.43,0.38,0.41,0.24,0.24,0.24,0.48,0.28,0.24,0.24,0.23,0.47,0.89,1.32,0.94,1.03,1.01,0.33
2015-05-14,0,0.31,0.28,0.28,0.2,0.18,0.18,0.17,0.38,0.23,0.17,0.17,0.17,0.2,0.2,0.19,0.17,0.17,0.17,0.17,0.17,0.34,0.56,0.9,1.03
2015-05-15,1,0.68,0.33,0.25,0.26,0.26,0.26,0.26,0.6,0.42,0.16,0.16,0.38,0.16,0.17,0.17,0.18,0.19,0.57,0.68,0.72,0.75,0.95,1.05,0.86
2015-05-16,0,0.49,0.25,0.15,0.11,0.1,0.09,0.09,0.09,0.09,0.11,0.1,0.09,0.09,0.21,0.11,0.13,0.68,0.13,0.12,0.14,0.17,0.37,0.34,0.26
2015-05-17,0,0.18,0.15,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,0.1,0.09,0.09,0.09,0.42,1.48,0.33,0.34,0.42,0.39,0.36,0.7,0.54
2015-05-18,0,0.18,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.42,0.81,0.13,0.13,0.1,0.1,0.34,0.47,0.4,0.19,0.19
2015-05-20,0,0.46,0.12,0.09,0.13,0.15,0.09,0.09,0.09,0.09,0.09,0.1,0.11,0.23,0.09,0.09,0.09,0.09,0.09,0.1,0.1,0.36,0.57,1.4,1.31
2015-05-21,0,0.54,0.1,0.09,0.18,0.1,0.09,0.09,0.31,0.34,0.09,0.09,0.09,0.09,0.09,0.09,0.28,0.56,0.25,0.27,0.46,0.34,0.43,0.39,0.64
2015-05-22,0,0.41,0.27,0.1,0.1,0.09,0.09,0.1,0.33,0.24,0.09,0.09,0.09,0.11,0.21,0.14,0.1,0.09,0.1,0.44,0.62,0.69,0.78,0.87,0.53
2015-05-23,0,0.13,0.1,0.09,0.09,0.09,0.09,0.1,0.47,0.09,0.09,0.09,0.09,0.09,0.09,0.14,0.44,0.49,0.6,0.46,0.55,0.46,1.17,0.78,0.6
2015-05-24,1,0.46,0.29,0.26,0.25,0.25,0.25,0.25,0.25,0.36,0.4,0.74,0.87,0.48,0.57,0.39,0.18,0.17,0.17,0.17,0.17,0.17,0.2,1.21,0.65
2015-05-25,0,0.24,0.18,0.17,0.17,0.17,0.17,0.55,0.19,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.46,0.53,0.25,0.25,0.31,0.52,0.2
2015-05-26,0,0.26,0.18,0.18,0.19,0.17,0.17,0.43,0.27,0.22,0.17,0.17,0.17,0.17,0.16,0.17,0.16,0.16,0.17,0.16,0.16,0.16,0.16,0.59,0.41
2015-05-27,0,0.16,0.15,0.26,0.17,0.17,0.17,0.37,0.3,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.19,0.19,0.51,1.32,1.16,0.84,0.77,0.31
2015-05-28,0,0.22,0.23,0.19,0.18,0.17,0.18,0.4,0.18,0.19,0.16,0.16,0.16,0.16,0.24,0.52,0.52,0.52,0.52,0.47,1.0,0.56,1.45,0.75,0.4
2015-05-29,0,0.22,0.18,0.17,0.17,0.17,0.16,0.55,0.55,0.21,0.19,0.18,0.17,0.17,0.17,0.17,0.18,0.18,0.48,0.54,0.54,0.3,0.35,0.29,0.32
2015-05-30,1,0.55,0.19,0.18,0.18,0.17,0.17,0.17,0.17,0.39,0.33,0.96,0.63,0.56,0.6,0.5,0.23,0.25,0.2,0.5,0.6,0.6,0.56,1.31,0.51
2015-05-31,1,0.62,0.27,0.18,0.18,0.16,0.16,0.16,0.16,0.16,0.43,0.16,0.23,0.26,0.17,0.2,0.47,0.47,0.41,0.68,0.68,0.67,0.72,0.84,0.68
2015-06-01,0,0.19,0.15,0.16,0.16,0.15,0.16,0.61,0.5,0.17,0.16,0.17,0.18,0.17,0.23,0.22,0.16,0.16,0.21,0.94,1.68,0.74,0.52,0.87,0.53
2015-06-02,0,0.19,0.17,0.165,0.16,0.16,0.17,0.68,0.71,0.24,0.15,0.15,0.22,0.2,0.16,0.18,0.15,0.15,0.19,0.99,1.43,0.55,0.74,0.71,0.34
2015-06-03,0,0.16,0.15,0.15,0.15,0.15,0.15,0.4,0.31,0.21,0.22,0.16,0.16,0.21,0.21,0.17,0.16,0.16,0.32,0.31,0.16,0.16,0.16,0.16,0.33
2015-06-04,0,0.17,0.17,0.16,0.16,0.17,0.16,0.39,0.24,0.17,0.16,0.17,0.17,0.16,0.18,0.25,0.17,0.17,0.36,0.73,0.51,0.21,0.23,0.46,0.51
2015-06-05,0,0.4,0.26,0.18,0.16,0.16,0.16,0.29,0.28,0.16,0.16,0.26,0.18,0.16,0.16,0.22,0.22,0.17,0.28,0.17,0.16,0.47,0.73,0.67,0.24
2015-06-06,0,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.3,0.21,0.31,0.28,0.57,0.4,0.56,0.3,0.11,0.11,0.1,0.1,0.11,0.23
2015-06-07,0,0.16,0.19,0.1,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.49,0.22,0.1,0.1,0.1,0.1,0.1,0.16,0.17,0.12,0.11,0.1,0.1,0.39
2015-06-08,0,0.23,0.12,0.11,0.12,0.11,0.1,0.37,0.28,0.16,0.17,0.17,0.17,0.17,0.16,0.17,0.17,0.58,0.58,0.93,1.35,1.01,1.24,1.14,1.1
2015-06-09,0,0.57,0.16,0.16,0.15,0.16,0.16,0.15,0.18,0.17,0.15,0.15,0.15,0.15,0.15,0.15,0.22,0.29,0.17,0.21,0.34,0.76,0.52,0.93,0.86
2015-06-10,0,0.33,0.17,0.16,0.16,0.18,0.17,0.36,0.17,0.16,0.16,0.16,0.17,0.22,0.16,0.15,0.15,0.26,0.52,0.51,0.54,1.72,0.81,0.8,0.79
2015-06-11,0,0.48,0.19,0.17,0.18,0.18,0.17,0.4,0.49,0.27,0.23,0.2,0.16,0.15,0.15,0.16,0.16,0.16,0.43,0.21,0.18,0.19,0.76,0.67,0.45
2015-06-12,0,0.15,0.15,0.15,0.15,0.14,0.14,0.4,0.26,0.17,0.15,0.15,0.14,0.15,0.15,0.15,0.15,0.22,0.16,0.51,0.57,0.16,0.37,0.5,0.28
2015-06-13,0,0.19,0.16,0.15,0.15,0.15,0.16,0.15,0.16,0.29,0.16,0.33,0.52,0.31,0.38,0.25,0.24,0.47,0.45,0.4,0.45,0.55,0.67,0.51,0.61
2015-06-14,0,0.53,0.23,0.19,0.16,0.16,0.16,0.34,0.15,0.15,0.4,0.39,0.16,0.16,0.15,0.16,0.15,0.15,0.16,0.29,0.35,0.15,0.15,0.15,0.19
2015-06-15,0,0.15,0.14,0.14,0.14,0.14,0.31,0.18,0.2,0.22,0.14,0.21,0.15,0.14,0.15,0.15,0.29,0.73,0.17,0.15,0.55,1.14,0.67,0.91,0.31
2015-06-16,0,0.17,0.16,0.15,0.15,0.15,0.15,0.34,0.23,0.15,0.15,0.15,0.13,0.15,0.15,0.14,0.21,0.18,0.32,0.54,0.96,0.47,0.54,0.77,0.56
2015-06-17,0,0.17,0.16,0.16,0.15,0.16,0.16,0.32,0.22,0.16,0.15,0.14,0.14,0.14,0.15,0.15,0.15,0.15,0.24,0.63,0.8,0.86,0.69,0.28,0.24
2015-06-18,0,0.17,0.16,0.16,0.15,0.15,0.16,0.35,0.33,0.15,0.15,0.15,0.17,0.16,0.15,0.15,0.15,0.16,0.16,0.42,0.4,0.29,0.8,0.33,0.17
2015-06-19,0,0.17,0.16,0.16,0.17,0.16,0.16,0.78,0.39,0.25,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.16,0.17,0.17,0.16,0.16,0.46
2015-06-20,0,0.57,0.16,0.16,0.15,0.14,0.15,0.17,0.14,0.15,0.17,0.5,0.72,1.55,0.23,0.53,0.3,0.3,0.23,0.18,0.15,0.14,0.14,0.14,0.39
2015-06-21,0,0.26,0.17,0.17,0.16,0.16,0.15,0.16,0.32,0.25,0.14,0.14,0.14,0.13,0.16,0.14,0.14,0.14,0.14,0.17,0.5,0.55,0.66,0.72,0.43
2015-06-22,0,0.2,0.22,0.22,0.19,0.17,0.17,0.36,0.28,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.18,0.3,0.47,0.66,0.46,0.43
2015-06-23,0,0.18,0.17,0.16,0.15,0.16,0.15,1.04,0.65,0.15,0.22,0.16,0.15,0.15,0.15,0.16,0.16,0.15,0.16,0.59,0.55,0.32,0.63,0.62,0.22
2015-06-24,0,0.16,0.16,0.16,0.15,0.14,0.14,0.3,0.21,0.14,0.14,0.14,0.13,0.14,0.14,0.14,0.14,0.21,0.16,0.64,0.79,0.59,0.51,0.39,0.18
2015-06-25,0,0.16,0.15,0.15,0.15,0.15,0.3,0.3,0.32,0.15,0.13,0.14,0.14,0.15,0.14,0.14,0.14,0.15,0.16,0.16,0.47,1.22,0.4,0.31,0.46
2015-06-26,0,0.23,0.17,0.17,0.16,0.16,0.15,0.35,0.3,0.22,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.34,0.65,0.19,0.17,0.17,0.17,0.16,0.19
2015-06-27,0,0.22,0.23,0.19,0.17,0.17,0.17,0.17,0.33,0.17,0.17,0.15,0.15,0.15,0.27,0.24,0.16,0.15,0.16,0.15,0.15,0.16,0.15,0.47,0.36
2015-06-28,1,0.16,0.15,0.16,0.15,0.15,0.15,0.21,0.16,0.15,0.36,0.26,0.43,0.43,0.44,0.44,0.66,0.8,2.05,0.79,0.72,0.7,1.02,0.69,0.19
2015-06-29,0,0.13,0.12,0.2,0.13,0.12,0.11,0.22,0.25,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.11,0.12,0.36,0.29,0.13,0.63,0.42,0.81,0.29
2015-06-30,0,0.21,0.17,0.17,0.17,0.17,0.17,0.35,0.27,0.25,0.18,0.17,0.18,0.18,0.18,0.18,0.18,0.19,0.19,0.41,0.61,0.67,0.67,0.58,0.24
2015-07-01,1,0.18,0.17,0.16,0.17,0.16,0.16,0.38,0.29,0.24,0.25,0.24,0.25,0.38,0.4,0.49,0.87,0.82,0.46,0.95,0.81,0.69,1.14,0.72,0.58
2015-07-02,0,0.34,0.28,0.2,0.18,0.19,0.18,0.35,0.24,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.18,0.18,0.22,0.24,0.4,0.56,0.52,0.65,0.31
2015-07-03,0,0.27,0.27,0.21,0.2,0.2,0.19,0.5,0.38,0.2,0.27,0.2,0.19,0.18,0.18,0.18,0.19,0.4,0.52,0.18,0.17,0.18,0.17,0.23,0.21
2015-07-04,0,0.17,0.17,0.16,0.16,0.16,0.16,0.16,0.25,0.17,0.17,0.38,0.37,0.53,0.28,0.26,0.26,0.26,0.26,0.27,0.27,0.76,1.12,0.95,0.95
