Trial,MAE,MSE,RMSE,cvRMSE
1.0,0.09550786144579604,0.030920048327111815,0.17584097453981484,0.48865183629005693
2.0,0.09529064052162722,0.030762099921909893,0.1753912766414279,0.48740215199777154
3.0,0.09563989374019133,0.03103408788225172,0.17616494510047032,0.4895521316266957
