Trial,MAE,MSE,RMSE,cvRMSE
1.0,0.17100321018917383,0.09224784678992333,0.30372330630019706,0.5853960183668867
2.0,0.17056573110292572,0.09154916721772205,0.3025709292343236,0.5831749278808215
3.0,0.170948069070873,0.09247249683167799,0.30409290822325663,0.5861083887699863
