Trial,MAE,MSE,RMSE,cvRMSE
1.0,0.190364303486788,0.1392114664336036,0.373110528441109,0.5702328870731439
2.0,0.19028395058427422,0.13871083897443137,0.3724390406152816,0.5692066377117125
3.0,0.19108905941629897,0.1397222873123312,0.373794445266822,0.571278131943809
