Trial,MAE,MSE,RMSE,cvRMSE
1.0,0.289386307502745,0.29136503231187777,0.5397823934808154,0.7461239710075551
2.0,0.28889825611528,0.2898862871746076,0.5384108906537902,0.7442281864323133
3.0,0.29066110730702044,0.29380404186160214,0.5420369377280502,0.7492403555485764
