Trial,MAE,MSE,RMSE,cvRMSE
1.0,0.2576761642647396,0.17408314869320765,0.417232727255674,0.35569660933411296
2.0,0.2575569876092474,0.17320135534970144,0.41617466927926,0.35479460043091693
3.0,0.2583043524914265,0.1751245842544805,0.41847889343965783,0.3567589830583061
