date only,blabla,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2015-03-06,0,0.22,0.29,0.25,0.27,0.22,0.3,0.23,0.79,0.76,0.48,0.25,0.33,0.27,0.37,0.29,0.37,0.31,0.62,1.89,0.84,0.82,0.52,0.27,0.24
2015-03-07,0,0.27,0.24,0.28,0.26,0.24,0.26,0.26,0.31,0.61,0.67,0.63,0.69,0.27,0.37,0.29,0.36,0.32,0.61,0.92,0.76,0.56,0.52,0.44,0.42
2015-03-09,0,0.24,0.3,0.28,0.29,0.23,0.29,0.44,0.73,0.84,0.73,0.36,0.34,0.3,0.32,0.37,0.29,0.35,0.36,0.48,1.01,0.84,0.51,0.39,0.2
2015-03-10,0,0.24,0.3,0.22,0.27,0.2,0.27,0.27,0.77,0.91,0.4,0.37,0.26,0.35,0.33,0.3,0.48,0.29,0.46,1.0,1.31,0.76,0.37,0.38,0.32
2015-03-11,0,0.3,0.36,0.29,0.36,0.29,0.34,0.53,0.76,0.99,0.42,0.31,0.31,0.28,0.35,0.3,0.34,0.4,0.28,0.63,0.72,0.54,0.24,0.2,0.3
2015-03-12,0,0.2,0.29,0.3,0.25,0.26,0.23,0.39,0.76,0.81,0.3,0.33,0.36,0.26,0.36,0.31,0.36,0.4,0.33,0.33,0.32,0.34,0.77,0.43,0.48
2015-03-13,0,0.27,0.33,0.34,0.26,0.32,0.28,0.43,0.73,0.85,0.41,0.27,0.31,0.34,0.3,0.36,0.32,0.33,0.37,0.69,0.84,0.76,0.73,0.6,0.26
2015-03-14,1,0.3,0.28,0.22,0.27,0.3,0.28,0.3,0.21,0.31,0.59,0.63,0.69,0.69,0.68,0.88,0.41,0.61,0.56,0.72,0.8,0.66,0.68,0.71,0.6
2015-03-15,1,0.24,0.3,0.32,0.24,0.34,0.34,0.25,0.31,0.71,0.68,0.77,0.88,0.99,0.64,0.33,0.29,0.4,0.95,0.66,0.72,0.7,0.62,0.55,0.29
2015-03-16,1,0.23,0.32,0.28,0.31,0.37,0.23,0.3,0.74,0.68,0.68,0.67,1.75,3.31,2.96,0.77,0.34,0.38,0.81,1.12,0.76,0.47,0.4,0.26,0.18
2015-03-17,0,0.29,0.3,0.19,0.27,0.22,0.37,0.77,0.84,0.79,0.29,0.28,0.37,0.29,0.34,0.33,0.31,0.36,0.41,0.7,1.01,0.79,0.73,0.48,0.2
2015-03-18,0,0.27,0.22,0.25,0.3,0.21,0.29,0.44,0.83,0.89,0.33,0.33,0.27,0.33,0.33,0.3,0.39,0.37,0.3,0.33,0.28,0.7,0.72,0.31,0.32
2015-03-19,0,0.27,0.33,0.36,0.22,0.41,0.38,0.36,0.87,0.96,0.36,0.33,0.25,0.36,0.35,0.29,0.35,0.31,0.7,1.01,0.86,0.89,0.83,0.29,0.25
2015-03-20,0,0.27,0.25,0.27,0.27,0.21,0.3,0.53,0.72,0.71,0.42,0.33,0.35,0.27,0.36,0.37,0.26,0.35,0.61,0.97,0.96,0.9,0.81,0.55,0.29
2015-03-21,0,0.23,0.31,0.32,0.29,0.37,0.27,0.26,0.69,0.73,0.58,0.49,0.75,0.72,0.93,0.64,0.43,0.56,0.59,0.77,0.99,0.97,0.71,0.81,0.3
2015-03-22,1,0.26,0.2,0.3,0.28,0.26,0.29,0.21,0.34,0.42,0.75,0.67,0.29,0.48,0.34,0.41,0.6,0.88,1.42,1.3,1.4,1.33,0.5,0.27,0.23
2015-03-23,0,0.26,0.26,0.28,0.2,0.26,0.26,0.46,0.88,0.86,0.5,0.33,0.27,0.25,0.24,0.28,0.25,0.28,0.31,0.68,0.71,0.5,0.21,0.21,0.21
2015-03-24,0,0.24,0.26,0.2,0.28,0.21,0.26,0.49,0.74,0.84,0.4,0.23,0.31,0.27,0.31,0.39,0.38,0.25,1.15,1.6,1.02,0.61,0.61,0.64,0.21
2015-03-25,0,0.28,0.23,0.32,0.3,0.32,0.22,0.37,0.71,0.82,0.46,0.35,0.28,0.3,0.29,0.29,0.33,0.28,0.58,0.99,1.15,0.79,0.78,0.18,0.25
2015-03-26,0,0.21,0.26,0.23,0.29,0.21,0.25,0.6,0.65,0.92,0.44,0.38,0.31,0.42,0.42,0.46,0.41,0.32,0.68,0.78,0.79,0.78,0.64,0.5,0.31
2015-03-27,0,0.24,0.32,0.29,0.26,0.31,0.24,0.48,0.75,0.77,0.43,0.24,0.34,0.32,0.3,0.4,0.36,0.34,0.43,0.31,0.34,0.52,0.68,0.57,0.25
2015-03-28,0,0.24,0.31,0.17,0.28,0.26,0.22,0.26,0.63,0.71,0.74,0.31,0.28,0.26,0.67,0.47,0.57,1.1,1.14,1.36,1.22,0.88,0.5,0.2,0.24
2015-03-29,1,0.18,0.35,0.43,0.32,0.35,0.34,0.33,0.35,0.72,0.82,0.82,0.72,0.68,0.59,0.65,0.63,0.79,0.77,1.25,1.36,0.77,0.66,0.33,0.22
2015-03-30,1,0.2,0.28,0.21,0.29,0.25,0.23,0.26,0.26,0.75,0.64,0.85,0.82,0.49,0.62,1.88,2.02,1.5,1.45,1.31,0.82,1.28,0.69,0.37,0.33
2015-03-31,1,0.32,0.24,0.33,0.32,0.29,0.42,0.33,0.25,0.38,0.61,0.67,0.64,0.71,0.7,0.65,0.6,0.66,0.65,0.67,0.81,1.02,0.92,0.91,0.71
2015-04-01,1,0.31,0.29,0.26,0.19,0.27,0.24,0.3,0.25,0.29,0.54,0.72,0.79,0.78,1.1,0.8,0.79,0.27,0.31,0.26,0.3,0.33,0.39,0.71,0.59
2015-04-02,1,0.33,0.27,0.32,0.29,0.32,0.28,0.32,0.37,0.36,0.46,0.72,0.66,0.69,0.71,0.51,0.68,0.72,0.77,0.99,1.03,0.99,0.89,0.86,0.36
2015-04-03,1,0.25,0.34,0.32,0.35,0.36,0.3,0.35,0.28,0.37,0.59,0.64,0.9,0.77,0.74,0.76,0.95,0.93,0.94,1.8,1.58,0.89,0.94,0.8,0.38
2015-04-04,1,0.26,0.18,0.27,0.26,0.27,0.29,0.23,0.3,0.42,0.67,0.67,0.82,0.63,1.11,0.77,0.62,1.08,0.76,1.61,0.89,0.87,0.46,0.28,0.26
2015-04-05,1,0.21,0.28,0.23,0.25,0.27,0.21,0.28,0.21,0.7,0.72,0.68,1.12,0.35,0.32,0.57,0.61,1.23,1.58,2.37,2.0,0.68,0.65,0.7,0.6
2015-04-06,1,0.52,0.76,0.4,0.18,0.24,0.18,0.25,0.27,0.2,0.34,0.63,0.65,0.53,0.23,0.4,2.31,3.48,2.39,0.98,1.23,0.76,0.47,0.3,0.25
2015-04-07,0,0.22,0.32,0.26,0.3,0.3,0.22,0.57,0.76,0.95,0.42,0.22,0.35,0.28,0.29,0.33,0.27,0.33,0.53,1.17,0.58,0.52,0.44,0.22,0.19
2015-04-08,0,0.25,0.21,0.27,0.25,0.23,0.28,0.27,0.76,0.72,0.39,0.29,0.24,0.32,0.32,0.42,0.27,0.33,0.51,0.55,0.89,0.67,0.4,0.28,0.21
2015-04-09,0,0.26,0.23,0.26,0.24,0.2,0.28,0.26,0.72,0.75,0.4,0.28,0.3,0.34,0.25,0.33,0.39,0.35,0.42,0.52,0.53,0.42,0.34,0.2,0.25
2015-04-10,0,0.28,0.21,0.25,0.22,0.23,0.27,0.38,0.84,0.87,0.43,0.3,0.23,0.32,0.3,0.31,0.34,0.26,0.41,0.91,1.45,0.7,0.41,0.21,0.32
2015-04-11,0,0.24,0.24,0.19,0.22,0.29,0.18,0.48,0.88,1.01,0.53,0.28,0.28,0.27,0.35,0.26,0.34,0.3,0.32,0.34,0.27,0.49,0.65,0.64,0.7
2015-04-12,1,0.18,0.24,0.16,0.29,0.21,0.27,0.25,0.33,0.2,0.39,0.58,0.59,0.56,1.52,1.06,1.98,1.2,1.15,0.7,0.79,0.82,1.69,1.11,0.52
2015-04-13,1,0.23,0.3,0.28,0.2,0.34,0.24,0.23,0.57,0.58,0.79,0.91,0.29,0.49,0.43,0.36,0.51,1.26,1.34,1.31,0.74,0.79,0.71,0.38,0.28
2015-04-14,0,0.2,0.28,0.26,0.3,0.28,0.4,0.57,0.75,0.85,0.44,0.35,0.25,0.32,0.27,0.34,0.27,0.34,0.32,0.56,0.4,0.63,0.7,0.36,0.24
2015-04-15,0,0.17,0.24,0.21,0.29,0.25,0.3,0.29,0.81,0.89,0.47,0.25,0.29,0.29,0.32,0.27,0.32,0.31,0.32,0.56,0.75,0.75,0.37,0.24,0.19
2015-04-16,0,0.26,0.24,0.21,0.26,0.22,0.24,0.33,0.77,0.92,0.6,0.29,0.34,0.29,0.37,0.31,0.37,0.33,0.53,0.78,0.79,1.15,0.87,1.01,0.3
2015-04-17,0,0.22,0.26,0.19,0.31,0.25,0.28,0.37,0.63,1.3,1.34,0.63,0.45,0.34,0.3,0.36,0.33,0.26,0.31,0.24,0.44,0.64,0.66,0.67,0.19
2015-04-18,0,0.24,0.2,0.27,0.2,0.38,0.23,0.26,0.23,0.27,0.66,0.66,0.77,0.28,0.31,0.23,0.33,0.44,0.55,0.26,0.3,0.26,0.48,0.55,0.46
2015-04-19,1,0.28,0.21,0.28,0.25,0.32,0.24,0.29,0.28,0.27,0.83,0.64,0.65,0.25,0.34,0.32,0.53,0.48,0.53,1.29,0.63,0.66,0.74,0.39,0.28
2015-04-20,0,0.2,0.29,0.29,0.27,0.29,0.24,0.61,0.76,0.88,0.48,0.26,0.34,0.36,0.29,0.36,0.32,0.34,0.39,0.63,0.77,0.72,0.53,0.3,0.26
2015-04-21,0,0.21,0.3,0.25,0.38,0.3,0.25,0.43,0.71,0.71,0.38,0.32,0.27,0.32,0.29,0.3,0.34,0.24,0.41,0.63,0.29,0.84,1.09,0.63,0.39
2015-04-22,0,0.34,0.42,0.32,0.39,0.38,0.31,0.82,0.78,0.93,0.31,0.31,0.32,0.29,0.32,0.25,0.35,0.29,0.33,0.88,0.98,0.74,0.65,0.26,0.27
2015-04-23,0,0.2,0.32,0.26,0.26,0.31,0.24,0.57,0.68,0.94,0.37,0.3,0.39,0.33,0.37,0.36,0.32,0.4,0.47,0.45,0.3,0.35,0.71,0.52,0.3
2015-04-24,0,0.22,0.19,0.24,0.2,0.28,0.19,0.52,0.82,0.83,0.58,0.23,0.3,0.23,0.35,0.29,0.32,0.37,0.67,0.69,0.7,0.86,0.74,0.36,0.26
2015-04-25,1,0.22,0.31,0.24,0.28,0.23,0.29,0.26,0.28,0.39,0.73,0.7,0.72,0.76,0.66,0.82,0.77,0.61,0.47,0.35,0.33,0.59,0.6,0.72,0.44
2015-04-26,1,0.24,0.2,0.21,0.27,0.22,0.28,0.3,0.73,0.64,0.66,0.29,0.54,1.21,0.94,1.25,0.91,0.95,1.03,0.97,1.08,0.67,0.55,0.35,0.27
2015-04-27,0,0.21,0.31,0.26,0.23,0.29,0.24,0.5,0.74,0.87,0.64,0.44,0.36,0.4,0.41,0.34,0.4,0.41,0.6,0.65,0.87,0.95,0.87,0.31,0.17
2015-04-28,0,0.32,0.29,0.25,0.18,0.21,0.31,0.27,0.72,0.9,0.46,0.27,0.25,0.31,0.36,0.23,0.32,0.37,0.39,0.58,0.81,0.73,0.38,0.41,0.24
2015-04-29,0,0.23,0.2,0.26,0.24,0.22,0.24,0.59,0.7,0.93,0.43,0.22,0.35,0.3,0.25,0.33,0.33,0.29,0.31,0.31,0.4,0.69,0.54,0.18,0.22
2015-04-30,0,0.24,0.21,0.27,0.34,0.19,0.28,0.72,0.66,0.93,0.52,0.26,0.34,0.27,0.3,0.33,0.27,0.33,0.42,0.6,0.63,1.31,1.06,0.28,0.22
2015-05-01,0,0.32,0.24,0.32,0.32,0.28,0.44,0.75,0.68,0.85,0.53,0.29,0.27,0.35,0.29,0.29,0.34,0.39,0.57,0.7,0.72,0.69,0.31,0.22,0.3
2015-05-02,1,0.28,0.27,0.29,0.31,0.24,0.6,0.67,0.61,0.55,0.53,0.46,0.61,0.61,0.61,0.66,0.61,0.56,0.64,0.93,0.92,0.84,1.01,0.63,0.32
2015-05-03,1,0.37,0.35,0.25,0.37,0.37,0.3,0.36,0.38,0.3,0.79,0.75,0.72,0.92,0.83,1.82,1.09,1.07,0.99,1.02,0.81,0.81,0.89,0.49,0.28
2015-05-04,1,0.34,0.26,0.2,0.24,0.3,0.22,0.33,0.73,0.67,0.67,0.66,0.63,0.84,1.46,1.7,0.81,0.79,0.85,1.01,0.86,0.85,1.06,0.49,0.37
2015-05-05,1,0.32,0.25,0.35,0.36,0.36,0.29,0.39,0.38,0.33,0.34,0.38,0.68,0.6,0.65,0.66,0.63,0.65,1.1,0.81,0.85,0.68,0.71,0.48,0.29
2015-05-06,1,0.26,0.3,0.28,0.22,0.33,0.33,0.24,0.71,0.69,0.72,1.51,1.06,0.79,0.85,0.83,0.81,0.75,0.81,0.83,0.68,0.78,0.59,0.32,0.24
2015-05-07,1,0.27,0.28,0.21,0.28,0.33,0.23,0.3,0.61,0.62,0.76,0.75,0.74,0.76,0.79,0.8,0.77,0.7,0.73,0.71,0.98,0.84,0.96,0.51,0.27
2015-05-08,1,0.4,0.3,0.17,0.27,0.26,0.22,0.3,0.79,0.74,0.81,0.84,0.8,0.99,0.89,1.04,0.8,0.91,0.88,0.73,0.91,0.91,0.84,0.72,0.43
2015-05-09,0,0.42,0.37,0.29,0.26,0.25,0.19,0.31,0.62,0.63,0.61,0.54,0.48,0.5,0.56,0.35,0.31,0.34,0.52,0.81,1.4,0.69,0.6,0.69,0.35
2015-05-10,0,0.23,0.27,0.3,0.27,0.31,0.34,0.28,0.27,0.68,0.72,0.67,0.48,0.32,0.25,0.37,0.32,0.51,0.59,0.62,0.71,0.58,0.37,0.26,0.2
2015-05-11,0,0.24,0.3,0.28,0.23,0.31,0.29,0.29,0.68,0.87,0.4,0.23,0.33,0.32,0.35,0.39,0.36,0.36,0.6,0.72,0.73,0.64,0.33,0.25,0.28
2015-05-12,0,0.34,0.33,0.3,0.25,0.34,0.33,0.36,0.71,0.87,0.47,0.32,0.23,0.35,0.36,0.27,0.34,0.34,0.53,0.63,0.68,0.94,1.05,0.22,0.26
2015-05-13,0,0.26,0.21,0.3,0.3,0.26,0.26,0.32,1.35,1.07,0.35,0.32,0.32,0.34,0.29,0.32,0.4,0.27,0.39,0.65,1.61,0.43,0.36,0.3,0.26
2015-05-14,0,0.22,0.3,0.26,0.25,0.22,0.28,0.26,0.74,0.72,0.59,0.3,0.21,0.33,0.35,0.23,0.31,0.36,0.33,0.55,0.43,0.31,0.47,0.34,0.26
2015-05-15,0,0.2,0.21,0.28,0.27,0.17,0.26,0.41,0.67,0.73,0.6,0.31,0.3,0.29,0.33,0.33,0.28,0.33,0.61,0.64,1.51,0.32,0.3,0.28,0.30000000000000004
2015-05-16,1,0.32,0.35,0.26,0.34,0.31,0.25,0.35,0.34,0.28,0.4,0.77,0.65,0.61,0.63,0.65,0.74,0.57,0.64,1.02,0.99,0.75,0.77,0.71,0.95
2015-05-17,1,0.43,0.26,0.33,0.3,0.29,0.23,0.27,0.37,0.65,0.5,0.45,0.56,0.47,0.39,0.6,0.73,1.65,0.74,1.05,1.55,1.03,0.69,0.64,0.68
2015-05-18,1,0.41,0.24,0.28,0.3,0.36,0.23,0.28,0.37,0.29,0.36,0.75,0.75,0.77,0.87,0.88,0.82,0.81,1.22,1.21,1.11,0.9,0.81,0.23,0.26
2015-05-19,0,0.26,0.26,0.28,0.33,0.32,0.29,0.5,0.82,0.86,0.56,0.39,0.45,0.44,0.43,0.46,0.48,0.47,0.67,1.32,1.77,0.72,0.64,0.39,0.37
2015-05-20,0,0.3,0.32,0.24,0.31,0.31,0.33,0.26,0.82,0.97,0.37,0.27,0.26,0.31,0.34,0.29,0.31,0.35,0.38,0.47,0.53,0.83,0.42,0.28,0.26
2015-05-21,0,0.22,0.33,0.32,0.27,0.28,0.32,0.31,0.66,0.84,0.53,0.26,0.26,0.32,0.36,0.23,0.33,0.34,0.37,0.39,0.22,0.46,0.59,0.38,0.28
2015-05-22,0,0.26,0.29,0.24,0.22,0.23,0.31,0.36,0.83,0.83,0.64,0.21,0.31,0.3,0.28,0.33,0.34,0.31,0.31,0.67,1.3,0.9,0.6,0.34,0.24
2015-05-23,1,0.26,0.32,0.28,0.25,0.31,0.25,0.33,0.3,0.54,0.67,0.8,0.89,0.41,0.28,0.48,0.35,0.52,0.57,1.15,1.28,0.68,0.64,0.49,0.4
2015-05-24,1,0.3,0.39,0.39,0.33,0.4,0.32,0.37,0.38,0.45,0.87,0.72,0.88,0.82,0.75,0.55,0.42,0.93,0.78,2.13,0.94,0.9,0.72,0.47,0.34
2015-05-25,1,0.27,0.35,0.34,0.26,0.4,0.27,0.31,0.58,0.63,0.59,0.46,0.53,0.45,0.91,0.92,0.77,1.32,1.4,1.2,1.02,0.81,0.28,0.27,0.29
2015-05-26,0,0.26,0.33,0.33,0.26,0.33,0.4,0.88,0.83,0.89,0.45,0.3,0.27,0.33,0.32,0.33,0.36,0.29,0.33,0.7,0.71,0.72,0.47,0.24,0.19
2015-05-27,0,0.26,0.31,0.19,0.26,0.3,0.22,0.31,0.79,0.88,0.42,0.25,0.28,0.3,0.27,0.34,0.35,0.28,0.56,0.59,1.14,0.97,0.68,0.37,0.2
2015-05-28,0,0.23,0.28,0.24,0.19,0.28,0.25,0.37,0.82,0.92,0.46,0.31,0.26,0.32,0.31,0.29,0.3,0.31,0.48,0.58,0.61,0.69,0.5,0.26,0.19
2015-05-29,0,0.26,0.28,0.22,0.23,0.26,0.25,0.26,0.78,0.8,0.55,0.43,0.42,0.39,0.42,0.47,0.47,0.52,0.7,0.97,0.86,0.88,0.92,0.49,0.23
2015-05-30,1,0.31,0.34,0.34,0.26,0.34,0.34,0.29,0.29,0.89,1.15,0.67,0.77,0.98,0.29,0.55,0.95,0.53,0.23,0.32,0.35,0.32,0.63,0.66,0.68
2015-05-31,1,0.37,0.2,0.19,0.24,0.26,0.21,0.28,0.27,0.55,0.68,0.72,0.75,0.84,1.15,0.86,0.76,0.83,1.13,1.51,0.86,0.63,0.27,0.32,0.27
2015-06-01,0,0.25,0.2,0.27,0.28,0.19,0.29,0.26,0.71,0.86,0.53,0.23,0.3,0.3,0.29,0.32,0.33,0.29,0.43,0.82,0.65,0.42,0.41,0.25,0.2
2015-06-02,0,0.27,0.3,0.22,0.27,0.27,0.25,0.61,0.68,0.98,0.37,0.26,0.3,0.27,0.33,0.34,0.26,0.34,0.31,0.95,1.09,1.1,0.69,0.26,0.23
2015-06-03,0,0.29,0.27,0.21,0.31,0.24,0.28,0.47,0.96,1.07,0.29,0.3,0.3,0.27,0.35,0.26,0.35,0.28,0.31,0.35,0.26,0.51,0.62,0.47,0.26
2015-06-04,0,0.19,0.28,0.16,0.29,0.22,0.24,0.5,0.85,0.92,0.35,0.31,0.22,0.32,0.29,0.43,0.36,0.24,0.34,0.9,0.54,0.58,0.5,0.3,0.28
2015-06-05,0,0.21,0.25,0.29,0.2,0.3,0.26,0.34,0.82,0.82,0.36,0.3,0.3,0.33,0.25,0.33,0.34,0.32,0.51,0.54,0.47,0.56,0.72,0.48,0.23
2015-06-06,1,0.22,0.24,0.25,0.24,0.28,0.23,0.25,0.27,0.22,0.59,0.74,0.62,0.72,0.66,0.54,0.6,0.37,0.79,1.14,0.65,0.87,0.95,0.36,0.24
2015-06-07,1,0.26,0.24,0.21,0.19,0.27,0.26,0.23,0.26,0.69,0.73,0.91,0.5,0.44,0.32,0.41,0.99,0.77,1.79,0.93,0.68,0.63,0.65,0.3,0.25
2015-06-08,0,0.19,0.3,0.27,0.29,0.25,0.22,0.6,0.82,0.87,0.74,0.54,0.44,0.46,0.36,0.48,0.43,0.48,0.45,0.63,0.72,0.72,0.63,0.56,0.32
2015-06-09,0,0.21,0.23,0.32,0.26,0.29,0.2,0.42,0.76,0.84,0.47,0.42,0.46,0.36,0.43,0.49,0.42,0.41,0.57,0.7,0.93,0.83,0.73,0.36,0.33
2015-06-10,0,0.28,0.21,0.32,0.28,0.29,0.24,0.28,0.84,0.83,0.5,0.3,0.4,0.3,0.3,0.33,0.26,0.31,0.48,0.57,1.06,0.79,0.42,0.22,0.22
2015-06-11,0,0.24,0.25,0.22,0.22,0.29,0.68,0.83,0.88,0.24,0.35,0.31,0.24,0.35,0.32,0.25,0.35,0.34,0.34,0.25,0.35,0.45,0.63,0.28,0.28
2015-06-12,0,0.25,0.21,0.26,0.24,0.19,0.28,0.58,0.69,0.94,0.38,0.34,0.31,0.31,0.37,0.31,0.37,0.37,0.42,0.77,0.68,0.5,0.6,0.53,0.19
2015-06-13,1,0.28,0.3,0.25,0.32,0.25,0.28,0.29,0.23,0.32,0.49,0.76,0.72,0.69,0.85,0.91,1.29,0.83,0.58,0.33,0.34,0.37,0.49,0.64,0.57
2015-06-14,1,0.6,0.28,0.25,0.22,0.32,0.24,0.27,0.25,0.33,0.77,0.56,0.49,0.66,1.16,1.08,1.22,1.28,2.07,1.67,0.64,0.46,0.57,0.37,0.35
2015-06-15,0,0.19,0.24,0.29,0.16,0.24,0.29,0.51,0.65,0.85,0.52,0.3,0.31,0.3,0.29,0.31,0.34,0.29,0.27,1.13,0.79,0.54,0.59,0.36,0.39
2015-06-16,0,0.23,0.24,0.19,0.26,0.26,0.18,0.37,0.75,0.78,0.42,0.31,0.3,0.28,0.3,0.34,0.24,0.32,0.37,0.33,0.28,0.58,0.5,0.31,0.18
2015-06-17,0,0.28,0.24,0.33,0.23,0.28,0.19,0.27,0.8,0.8,0.49,0.31,0.28,0.3,0.31,0.34,0.23,0.33,0.38,0.54,0.6,0.58,0.34,0.25,0.25
2015-06-18,0,0.24,0.26,0.19,0.29,0.22,0.23,0.36,0.79,0.8,0.51,0.26,0.31,0.3,0.32,0.24,0.35,0.3,0.36,0.58,0.87,0.64,0.66,0.34,0.22
2015-06-19,0,0.27,0.24,0.2,0.25,0.24,0.2,0.46,0.7,0.81,0.41,0.23,0.3,0.33,0.25,0.31,0.3,0.28,0.4,0.85,0.64,0.52,0.57,0.28,0.26
2015-06-20,0,0.18,0.25,0.25,0.17,0.29,0.18,0.27,0.21,0.22,0.54,0.63,0.67,0.69,0.87,0.75,0.33,0.31,0.3,0.25,0.34,0.31,0.53,0.5,0.44
2015-06-21,1,0.24,0.22,0.28,0.21,0.27,0.26,0.21,0.27,0.49,0.7,0.78,0.94,0.39,0.26,0.27,0.34,0.29,1.06,1.11,0.93,0.73,0.68,0.5,0.3
2015-06-22,0,0.3,0.31,0.38,0.25,0.36,0.31,0.33,0.87,0.89,0.61,0.4,0.3,0.23,0.36,0.3,0.3,0.29,0.56,0.92,0.65,0.74,0.62,0.35,0.16
2015-06-23,0,0.29,0.24,0.21,0.23,0.25,0.2,0.24,0.85,0.78,0.44,0.33,0.25,0.3,0.31,0.27,0.36,0.27,0.29,0.54,0.63,0.51,0.52,0.31,0.24
2015-06-24,0,0.18,0.25,0.28,0.25,0.22,0.27,0.23,0.75,0.77,0.52,0.28,0.3,0.25,0.34,0.3,0.33,0.26,0.39,0.35,0.22,0.67,0.68,0.45,0.27
2015-06-25,0,0.34,0.21,0.19,0.3,0.21,0.18,0.3,0.71,0.84,0.55,0.28,0.26,0.36,0.3,0.28,0.3,0.33,0.47,0.65,0.68,0.67,0.58,0.35,0.23
2015-06-26,0,0.17,0.28,0.24,0.29,0.16,0.25,0.33,0.81,0.75,0.54,0.3,0.46,0.23,0.34,0.3,0.35,0.3,0.65,0.67,0.76,0.7,0.74,0.78,0.65
2015-06-27,1,0.43,0.35,0.26,0.33,0.31,0.34,0.31,0.34,0.24,0.87,0.74,0.85,0.8,0.84,0.67,0.8,0.94,0.93,0.76,1.08,0.86,0.82,0.72,0.78
2015-06-28,1,0.89,0.44,0.39,0.36,0.35,0.37,0.34,0.39,0.76,0.7,0.89,0.79,0.71,1.06,0.88,0.86,0.76,0.52,0.4,0.37,0.33,0.55,0.69,0.44
2015-06-29,1,0.32,0.32,0.32,0.37,0.24,0.4,0.32,0.41,0.82,0.8,0.77,0.91,0.5,0.46,0.6,0.5,0.87,0.88,0.92,0.85,0.95,0.91,0.86,0.86
2015-06-30,1,0.85,0.5,0.5,0.5,0.57,0.49,0.54,0.42,0.59,0.97,0.95,0.99,1.03,1.0,0.8,0.84,0.85,0.79,0.83,0.45,0.35,0.41,0.35,0.41
2015-07-01,0,0.39,0.3,0.4,0.36,0.41,0.36,0.42,0.28,0.4,0.36,0.41,0.35,0.41,0.26,0.42,0.35,0.65,0.72,0.69,0.69,0.5,0.45,0.43,0.39
2015-07-02,1,0.38,0.44,0.43,0.39,0.43,0.39,0.37,0.39,0.41,0.43,0.39,0.48,0.73,0.67,0.71,0.54,0.6,0.78,0.73,0.7,0.76,0.69,0.72,0.53
2015-07-03,1,0.41,0.35,0.42,0.39,0.41,0.38,0.4,0.29,0.79,0.77,0.82,1.09,1.17,0.93,0.76,0.59,0.72,0.74,0.73,1.02,0.82,0.48,0.67,0.76
