Trial,MAE,MSE,RMSE,cvRMSE
1.0,0.2641864193516915,0.21730941509650423,0.46616457941000217,0.5357898832422817
2.0,0.26374921419938974,0.21626127929092076,0.46503900835405276,0.5344961993990963
3.0,0.2635603421640562,0.21721429789442348,0.4660625471912793,0.5356726117185087
